"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"23/01/2023 03:00:00 - 23/01/2023 04:00:00","BZN|FR","Without sequence","154.5","",""
"23/01/2023 04:00:00 - 23/01/2023 05:00:00","BZN|FR","Without sequence","150.12","",""
"23/01/2023 05:00:00 - 23/01/2023 06:00:00","BZN|FR","Without sequence","152.68","",""
"23/01/2023 06:00:00 - 23/01/2023 07:00:00","BZN|FR","Without sequence","189.9","",""
"23/01/2023 07:00:00 - 23/01/2023 08:00:00","BZN|FR","Without sequence","226.54","",""
"23/01/2023 08:00:00 - 23/01/2023 09:00:00","BZN|FR","Without sequence","257.87","",""
"23/01/2023 09:00:00 - 23/01/2023 10:00:00","BZN|FR","Without sequence","270.0","",""
"23/01/2023 10:00:00 - 23/01/2023 11:00:00","BZN|FR","Without sequence","249.6","",""
"23/01/2023 11:00:00 - 23/01/2023 12:00:00","BZN|FR","Without sequence","230.01","",""
"23/01/2023 12:00:00 - 23/01/2023 13:00:00","BZN|FR","Without sequence","220.77","",""
"23/01/2023 13:00:00 - 23/01/2023 14:00:00","BZN|FR","Without sequence","218.99","",""
"23/01/2023 14:00:00 - 23/01/2023 15:00:00","BZN|FR","Without sequence","219.53","",""
"23/01/2023 15:00:00 - 23/01/2023 16:00:00","BZN|FR","Without sequence","218.99","",""
"23/01/2023 16:00:00 - 23/01/2023 17:00:00","BZN|FR","Without sequence","224.58","",""
"23/01/2023 17:00:00 - 23/01/2023 18:00:00","BZN|FR","Without sequence","248.9","",""
"23/01/2023 18:00:00 - 23/01/2023 19:00:00","BZN|FR","Without sequence","248.07","",""
"23/01/2023 19:00:00 - 23/01/2023 20:00:00","BZN|FR","Without sequence","223.19","",""
"23/01/2023 20:00:00 - 23/01/2023 21:00:00","BZN|FR","Without sequence","205.0","",""
"23/01/2023 21:00:00 - 23/01/2023 22:00:00","BZN|FR","Without sequence","183.89","",""
"23/01/2023 22:00:00 - 23/01/2023 23:00:00","BZN|FR","Without sequence","175.47","",""
"23/01/2023 23:00:00 - 24/01/2023 00:00:00","BZN|FR","Without sequence","166.81","",""
"24/01/2023 00:00:00 - 24/01/2023 01:00:00","BZN|FR","Without sequence","164.85","",""
"24/01/2023 01:00:00 - 24/01/2023 02:00:00","BZN|FR","Without sequence","160.03","",""
"24/01/2023 02:00:00 - 24/01/2023 03:00:00","BZN|FR","Without sequence","159.72","",""
"24/01/2023 03:00:00 - 24/01/2023 04:00:00","BZN|FR","Without sequence","152.51","",""
"24/01/2023 04:00:00 - 24/01/2023 05:00:00","BZN|FR","Without sequence","153.6","",""
"24/01/2023 05:00:00 - 24/01/2023 06:00:00","BZN|FR","Without sequence","166.96","",""
"24/01/2023 06:00:00 - 24/01/2023 07:00:00","BZN|FR","Without sequence","183.61","",""
"24/01/2023 07:00:00 - 24/01/2023 08:00:00","BZN|FR","Without sequence","210.0","",""
"24/01/2023 08:00:00 - 24/01/2023 09:00:00","BZN|FR","Without sequence","251.1","",""
"24/01/2023 09:00:00 - 24/01/2023 10:00:00","BZN|FR","Without sequence","256.43","",""
"24/01/2023 10:00:00 - 24/01/2023 11:00:00","BZN|FR","Without sequence","238.61","",""
"24/01/2023 11:00:00 - 24/01/2023 12:00:00","BZN|FR","Without sequence","229.96","",""
"24/01/2023 12:00:00 - 24/01/2023 13:00:00","BZN|FR","Without sequence","217.75","",""
"24/01/2023 13:00:00 - 24/01/2023 14:00:00","BZN|FR","Without sequence","205.86","",""
"24/01/2023 14:00:00 - 24/01/2023 15:00:00","BZN|FR","Without sequence","215.27","",""
"24/01/2023 15:00:00 - 24/01/2023 16:00:00","BZN|FR","Without sequence","217.97","",""
"24/01/2023 16:00:00 - 24/01/2023 17:00:00","BZN|FR","Without sequence","224.58","",""
"24/01/2023 17:00:00 - 24/01/2023 18:00:00","BZN|FR","Without sequence","250.0","",""
"24/01/2023 18:00:00 - 24/01/2023 19:00:00","BZN|FR","Without sequence","250.0","",""
"24/01/2023 19:00:00 - 24/01/2023 20:00:00","BZN|FR","Without sequence","231.15","",""
"24/01/2023 20:00:00 - 24/01/2023 21:00:00","BZN|FR","Without sequence","218.08","",""
"24/01/2023 21:00:00 - 24/01/2023 22:00:00","BZN|FR","Without sequence","190.53","",""
"24/01/2023 22:00:00 - 24/01/2023 23:00:00","BZN|FR","Without sequence","185.7","",""
"24/01/2023 23:00:00 - 25/01/2023 00:00:00","BZN|FR","Without sequence","173.67","",""
"25/01/2023 00:00:00 - 25/01/2023 01:00:00","BZN|FR","Without sequence","157.52","",""
"25/01/2023 01:00:00 - 25/01/2023 02:00:00","BZN|FR","Without sequence","155.31","",""
"25/01/2023 02:00:00 - 25/01/2023 03:00:00","BZN|FR","Without sequence","154.26","",""
"25/01/2023 03:00:00 - 25/01/2023 04:00:00","BZN|FR","Without sequence","148.42","",""
"25/01/2023 04:00:00 - 25/01/2023 05:00:00","BZN|FR","Without sequence","147.02","",""
"25/01/2023 05:00:00 - 25/01/2023 06:00:00","BZN|FR","Without sequence","151.03","",""
"25/01/2023 06:00:00 - 25/01/2023 07:00:00","BZN|FR","Without sequence","176.65","",""
"25/01/2023 07:00:00 - 25/01/2023 08:00:00","BZN|FR","Without sequence","203.29","",""
"25/01/2023 08:00:00 - 25/01/2023 09:00:00","BZN|FR","Without sequence","225.04","",""
"25/01/2023 09:00:00 - 25/01/2023 10:00:00","BZN|FR","Without sequence","225.0","",""
"25/01/2023 10:00:00 - 25/01/2023 11:00:00","BZN|FR","Without sequence","212.42","",""
"25/01/2023 11:00:00 - 25/01/2023 12:00:00","BZN|FR","Without sequence","200.98","",""
"25/01/2023 12:00:00 - 25/01/2023 13:00:00","BZN|FR","Without sequence","193.2","",""
"25/01/2023 13:00:00 - 25/01/2023 14:00:00","BZN|FR","Without sequence","185.2","",""
"25/01/2023 14:00:00 - 25/01/2023 15:00:00","BZN|FR","Without sequence","192.51","",""
"25/01/2023 15:00:00 - 25/01/2023 16:00:00","BZN|FR","Without sequence","197.3","",""
"25/01/2023 16:00:00 - 25/01/2023 17:00:00","BZN|FR","Without sequence","199.19","",""
"25/01/2023 17:00:00 - 25/01/2023 18:00:00","BZN|FR","Without sequence","206.42","",""
"25/01/2023 18:00:00 - 25/01/2023 19:00:00","BZN|FR","Without sequence","215.19","",""
"25/01/2023 19:00:00 - 25/01/2023 20:00:00","BZN|FR","Without sequence","210.34","",""
"25/01/2023 20:00:00 - 25/01/2023 21:00:00","BZN|FR","Without sequence","192.28","",""
"25/01/2023 21:00:00 - 25/01/2023 22:00:00","BZN|FR","Without sequence","180.07","",""
"25/01/2023 22:00:00 - 25/01/2023 23:00:00","BZN|FR","Without sequence","175.61","",""
"25/01/2023 23:00:00 - 26/01/2023 00:00:00","BZN|FR","Without sequence","167.0","",""
"26/01/2023 00:00:00 - 26/01/2023 01:00:00","BZN|FR","Without sequence","150.0","",""
"26/01/2023 01:00:00 - 26/01/2023 02:00:00","BZN|FR","Without sequence","148.57","",""
"26/01/2023 02:00:00 - 26/01/2023 03:00:00","BZN|FR","Without sequence","143.19","",""
"26/01/2023 03:00:00 - 26/01/2023 04:00:00","BZN|FR","Without sequence","139.98","",""
"26/01/2023 04:00:00 - 26/01/2023 05:00:00","BZN|FR","Without sequence","135.85","",""
"26/01/2023 05:00:00 - 26/01/2023 06:00:00","BZN|FR","Without sequence","143.82","",""
"26/01/2023 06:00:00 - 26/01/2023 07:00:00","BZN|FR","Without sequence","165.38","",""
"26/01/2023 07:00:00 - 26/01/2023 08:00:00","BZN|FR","Without sequence","186.83","",""
"26/01/2023 08:00:00 - 26/01/2023 09:00:00","BZN|FR","Without sequence","198.95","",""
"26/01/2023 09:00:00 - 26/01/2023 10:00:00","BZN|FR","Without sequence","205.51","",""
"26/01/2023 10:00:00 - 26/01/2023 11:00:00","BZN|FR","Without sequence","198.75","",""
"26/01/2023 11:00:00 - 26/01/2023 12:00:00","BZN|FR","Without sequence","205.43","",""
"26/01/2023 12:00:00 - 26/01/2023 13:00:00","BZN|FR","Without sequence","184.93","",""
"26/01/2023 13:00:00 - 26/01/2023 14:00:00","BZN|FR","Without sequence","176.83","",""
"26/01/2023 14:00:00 - 26/01/2023 15:00:00","BZN|FR","Without sequence","177.6","",""
"26/01/2023 15:00:00 - 26/01/2023 16:00:00","BZN|FR","Without sequence","173.58","",""
"26/01/2023 16:00:00 - 26/01/2023 17:00:00","BZN|FR","Without sequence","172.36","",""
"26/01/2023 17:00:00 - 26/01/2023 18:00:00","BZN|FR","Without sequence","186.2","",""
"26/01/2023 18:00:00 - 26/01/2023 19:00:00","BZN|FR","Without sequence","197.96","",""
"26/01/2023 19:00:00 - 26/01/2023 20:00:00","BZN|FR","Without sequence","193.7","",""
"26/01/2023 20:00:00 - 26/01/2023 21:00:00","BZN|FR","Without sequence","178.36","",""
"26/01/2023 21:00:00 - 26/01/2023 22:00:00","BZN|FR","Without sequence","157.25","",""
"26/01/2023 22:00:00 - 26/01/2023 23:00:00","BZN|FR","Without sequence","151.99","",""
"26/01/2023 23:00:00 - 27/01/2023 00:00:00","BZN|FR","Without sequence","138.7","",""
"27/01/2023 00:00:00 - 27/01/2023 01:00:00","BZN|FR","Without sequence","142.55","",""
"27/01/2023 01:00:00 - 27/01/2023 02:00:00","BZN|FR","Without sequence","143.78","",""
"27/01/2023 02:00:00 - 27/01/2023 03:00:00","BZN|FR","Without sequence","137.0","",""
"27/01/2023 03:00:00 - 27/01/2023 04:00:00","BZN|FR","Without sequence","131.14","",""
"27/01/2023 04:00:00 - 27/01/2023 05:00:00","BZN|FR","Without sequence","130.55","",""
"27/01/2023 05:00:00 - 27/01/2023 06:00:00","BZN|FR","Without sequence","137.45","",""
"27/01/2023 06:00:00 - 27/01/2023 07:00:00","BZN|FR","Without sequence","151.4","",""
"27/01/2023 07:00:00 - 27/01/2023 08:00:00","BZN|FR","Without sequence","176.1","",""
"27/01/2023 08:00:00 - 27/01/2023 09:00:00","BZN|FR","Without sequence","195.0","",""
"27/01/2023 09:00:00 - 27/01/2023 10:00:00","BZN|FR","Without sequence","199.19","",""
"27/01/2023 10:00:00 - 27/01/2023 11:00:00","BZN|FR","Without sequence","195.0","",""
"27/01/2023 11:00:00 - 27/01/2023 12:00:00","BZN|FR","Without sequence","190.0","",""
"27/01/2023 12:00:00 - 27/01/2023 13:00:00","BZN|FR","Without sequence","183.06","",""
"27/01/2023 13:00:00 - 27/01/2023 14:00:00","BZN|FR","Without sequence","180.0","",""
"27/01/2023 14:00:00 - 27/01/2023 15:00:00","BZN|FR","Without sequence","181.5","",""
"27/01/2023 15:00:00 - 27/01/2023 16:00:00","BZN|FR","Without sequence","185.0","",""
"27/01/2023 16:00:00 - 27/01/2023 17:00:00","BZN|FR","Without sequence","188.0","",""
"27/01/2023 17:00:00 - 27/01/2023 18:00:00","BZN|FR","Without sequence","198.05","",""
"27/01/2023 18:00:00 - 27/01/2023 19:00:00","BZN|FR","Without sequence","200.7","",""
"27/01/2023 19:00:00 - 27/01/2023 20:00:00","BZN|FR","Without sequence","193.7","",""
"27/01/2023 20:00:00 - 27/01/2023 21:00:00","BZN|FR","Without sequence","182.09","",""
"27/01/2023 21:00:00 - 27/01/2023 22:00:00","BZN|FR","Without sequence","170.07","",""
"27/01/2023 22:00:00 - 27/01/2023 23:00:00","BZN|FR","Without sequence","160.83","",""
"27/01/2023 23:00:00 - 28/01/2023 00:00:00","BZN|FR","Without sequence","154.25","",""
"28/01/2023 00:00:00 - 28/01/2023 01:00:00","BZN|FR","Without sequence","139.9","",""
"28/01/2023 01:00:00 - 28/01/2023 02:00:00","BZN|FR","Without sequence","134.76","",""
"28/01/2023 02:00:00 - 28/01/2023 03:00:00","BZN|FR","Without sequence","133.07","",""
"28/01/2023 03:00:00 - 28/01/2023 04:00:00","BZN|FR","Without sequence","128.79","",""
"28/01/2023 04:00:00 - 28/01/2023 05:00:00","BZN|FR","Without sequence","125.03","",""
"28/01/2023 05:00:00 - 28/01/2023 06:00:00","BZN|FR","Without sequence","122.75","",""
"28/01/2023 06:00:00 - 28/01/2023 07:00:00","BZN|FR","Without sequence","128.23","",""
"28/01/2023 07:00:00 - 28/01/2023 08:00:00","BZN|FR","Without sequence","136.13","",""
"28/01/2023 08:00:00 - 28/01/2023 09:00:00","BZN|FR","Without sequence","145.43","",""
"28/01/2023 09:00:00 - 28/01/2023 10:00:00","BZN|FR","Without sequence","160.11","",""
"28/01/2023 10:00:00 - 28/01/2023 11:00:00","BZN|FR","Without sequence","161.52","",""
"28/01/2023 11:00:00 - 28/01/2023 12:00:00","BZN|FR","Without sequence","159.74","",""
"28/01/2023 12:00:00 - 28/01/2023 13:00:00","BZN|FR","Without sequence","153.65","",""
"28/01/2023 13:00:00 - 28/01/2023 14:00:00","BZN|FR","Without sequence","134.74","",""
"28/01/2023 14:00:00 - 28/01/2023 15:00:00","BZN|FR","Without sequence","137.53","",""
"28/01/2023 15:00:00 - 28/01/2023 16:00:00","BZN|FR","Without sequence","149.86","",""
"28/01/2023 16:00:00 - 28/01/2023 17:00:00","BZN|FR","Without sequence","154.27","",""
"28/01/2023 17:00:00 - 28/01/2023 18:00:00","BZN|FR","Without sequence","164.93","",""
"28/01/2023 18:00:00 - 28/01/2023 19:00:00","BZN|FR","Without sequence","178.55","",""
"28/01/2023 19:00:00 - 28/01/2023 20:00:00","BZN|FR","Without sequence","174.01","",""
"28/01/2023 20:00:00 - 28/01/2023 21:00:00","BZN|FR","Without sequence","157.15","",""
"28/01/2023 21:00:00 - 28/01/2023 22:00:00","BZN|FR","Without sequence","147.6","",""
"28/01/2023 22:00:00 - 28/01/2023 23:00:00","BZN|FR","Without sequence","143.85","",""
"28/01/2023 23:00:00 - 29/01/2023 00:00:00","BZN|FR","Without sequence","149.5","",""
"29/01/2023 00:00:00 - 29/01/2023 01:00:00","BZN|FR","Without sequence","162.01","",""
"29/01/2023 01:00:00 - 29/01/2023 02:00:00","BZN|FR","Without sequence","151.34","",""
"29/01/2023 02:00:00 - 29/01/2023 03:00:00","BZN|FR","Without sequence","149.44","",""
"29/01/2023 03:00:00 - 29/01/2023 04:00:00","BZN|FR","Without sequence","128.18","",""
"29/01/2023 04:00:00 - 29/01/2023 05:00:00","BZN|FR","Without sequence","123.72","",""
"29/01/2023 05:00:00 - 29/01/2023 06:00:00","BZN|FR","Without sequence","123.98","",""
"29/01/2023 06:00:00 - 29/01/2023 07:00:00","BZN|FR","Without sequence","130.31","",""
"29/01/2023 07:00:00 - 29/01/2023 08:00:00","BZN|FR","Without sequence","133.1","",""
"29/01/2023 08:00:00 - 29/01/2023 09:00:00","BZN|FR","Without sequence","148.9","",""
"29/01/2023 09:00:00 - 29/01/2023 10:00:00","BZN|FR","Without sequence","159.66","",""
"29/01/2023 10:00:00 - 29/01/2023 11:00:00","BZN|FR","Without sequence","157.5","",""
"29/01/2023 11:00:00 - 29/01/2023 12:00:00","BZN|FR","Without sequence","154.58","",""
"29/01/2023 12:00:00 - 29/01/2023 13:00:00","BZN|FR","Without sequence","140.2","",""
"29/01/2023 13:00:00 - 29/01/2023 14:00:00","BZN|FR","Without sequence","116.5","",""
"29/01/2023 14:00:00 - 29/01/2023 15:00:00","BZN|FR","Without sequence","121.56","",""
"29/01/2023 15:00:00 - 29/01/2023 16:00:00","BZN|FR","Without sequence","125.96","",""
"29/01/2023 16:00:00 - 29/01/2023 17:00:00","BZN|FR","Without sequence","131.13","",""
"29/01/2023 17:00:00 - 29/01/2023 18:00:00","BZN|FR","Without sequence","157.51","",""
"29/01/2023 18:00:00 - 29/01/2023 19:00:00","BZN|FR","Without sequence","177.31","",""
"29/01/2023 19:00:00 - 29/01/2023 20:00:00","BZN|FR","Without sequence","178.58","",""
"29/01/2023 20:00:00 - 29/01/2023 21:00:00","BZN|FR","Without sequence","172.51","",""
"29/01/2023 21:00:00 - 29/01/2023 22:00:00","BZN|FR","Without sequence","162.32","",""
"29/01/2023 22:00:00 - 29/01/2023 23:00:00","BZN|FR","Without sequence","141.4","",""
"29/01/2023 23:00:00 - 30/01/2023 00:00:00","BZN|FR","Without sequence","122.59","",""
"30/01/2023 00:00:00 - 30/01/2023 01:00:00","BZN|FR","Without sequence","117.05","",""
"30/01/2023 01:00:00 - 30/01/2023 02:00:00","BZN|FR","Without sequence","135.49","",""
"30/01/2023 02:00:00 - 30/01/2023 03:00:00","BZN|FR","Without sequence","125.86","",""
"30/01/2023 03:00:00 - 30/01/2023 04:00:00","BZN|FR","Without sequence","110.33","",""
"30/01/2023 04:00:00 - 30/01/2023 05:00:00","BZN|FR","Without sequence","90.0","",""
"30/01/2023 05:00:00 - 30/01/2023 06:00:00","BZN|FR","Without sequence","118.42","",""
"30/01/2023 06:00:00 - 30/01/2023 07:00:00","BZN|FR","Without sequence","128.04","",""
"30/01/2023 07:00:00 - 30/01/2023 08:00:00","BZN|FR","Without sequence","167.98","",""
"30/01/2023 08:00:00 - 30/01/2023 09:00:00","BZN|FR","Without sequence","176.48","",""
"30/01/2023 09:00:00 - 30/01/2023 10:00:00","BZN|FR","Without sequence","181.01","",""
"30/01/2023 10:00:00 - 30/01/2023 11:00:00","BZN|FR","Without sequence","181.64","",""
"30/01/2023 11:00:00 - 30/01/2023 12:00:00","BZN|FR","Without sequence","181.42","",""
"30/01/2023 12:00:00 - 30/01/2023 13:00:00","BZN|FR","Without sequence","168.13","",""
"30/01/2023 13:00:00 - 30/01/2023 14:00:00","BZN|FR","Without sequence","162.55","",""
"30/01/2023 14:00:00 - 30/01/2023 15:00:00","BZN|FR","Without sequence","170.73","",""
"30/01/2023 15:00:00 - 30/01/2023 16:00:00","BZN|FR","Without sequence","174.24","",""
"30/01/2023 16:00:00 - 30/01/2023 17:00:00","BZN|FR","Without sequence","175.5","",""
"30/01/2023 17:00:00 - 30/01/2023 18:00:00","BZN|FR","Without sequence","192.95","",""
"30/01/2023 18:00:00 - 30/01/2023 19:00:00","BZN|FR","Without sequence","224.39","",""
"30/01/2023 19:00:00 - 30/01/2023 20:00:00","BZN|FR","Without sequence","220.0","",""
"30/01/2023 20:00:00 - 30/01/2023 21:00:00","BZN|FR","Without sequence","187.84","",""
"30/01/2023 21:00:00 - 30/01/2023 22:00:00","BZN|FR","Without sequence","172.85","",""
"30/01/2023 22:00:00 - 30/01/2023 23:00:00","BZN|FR","Without sequence","169.11","",""
"30/01/2023 23:00:00 - 31/01/2023 00:00:00","BZN|FR","Without sequence","159.09","",""
"31/01/2023 00:00:00 - 31/01/2023 01:00:00","BZN|FR","Without sequence","160.22","",""
"31/01/2023 01:00:00 - 31/01/2023 02:00:00","BZN|FR","Without sequence","152.82","",""
"31/01/2023 02:00:00 - 31/01/2023 03:00:00","BZN|FR","Without sequence","148.34","",""
"31/01/2023 03:00:00 - 31/01/2023 04:00:00","BZN|FR","Without sequence","134.96","",""
"31/01/2023 04:00:00 - 31/01/2023 05:00:00","BZN|FR","Without sequence","120.87","",""
"31/01/2023 05:00:00 - 31/01/2023 06:00:00","BZN|FR","Without sequence","136.4","",""
"31/01/2023 06:00:00 - 31/01/2023 07:00:00","BZN|FR","Without sequence","161.06","",""
"31/01/2023 07:00:00 - 31/01/2023 08:00:00","BZN|FR","Without sequence","177.32","",""
"31/01/2023 08:00:00 - 31/01/2023 09:00:00","BZN|FR","Without sequence","186.92","",""
"31/01/2023 09:00:00 - 31/01/2023 10:00:00","BZN|FR","Without sequence","188.1","",""
"31/01/2023 10:00:00 - 31/01/2023 11:00:00","BZN|FR","Without sequence","176.91","",""
"31/01/2023 11:00:00 - 31/01/2023 12:00:00","BZN|FR","Without sequence","166.99","",""
"31/01/2023 12:00:00 - 31/01/2023 13:00:00","BZN|FR","Without sequence","152.89","",""
"31/01/2023 13:00:00 - 31/01/2023 14:00:00","BZN|FR","Without sequence","140.48","",""
"31/01/2023 14:00:00 - 31/01/2023 15:00:00","BZN|FR","Without sequence","150.91","",""
"31/01/2023 15:00:00 - 31/01/2023 16:00:00","BZN|FR","Without sequence","140.72","",""
"31/01/2023 16:00:00 - 31/01/2023 17:00:00","BZN|FR","Without sequence","142.89","",""
"31/01/2023 17:00:00 - 31/01/2023 18:00:00","BZN|FR","Without sequence","166.37","",""
"31/01/2023 18:00:00 - 31/01/2023 19:00:00","BZN|FR","Without sequence","183.89","",""
"31/01/2023 19:00:00 - 31/01/2023 20:00:00","BZN|FR","Without sequence","187.36","",""
"31/01/2023 20:00:00 - 31/01/2023 21:00:00","BZN|FR","Without sequence","176.48","",""
"31/01/2023 21:00:00 - 31/01/2023 22:00:00","BZN|FR","Without sequence","164.42","",""
"31/01/2023 22:00:00 - 31/01/2023 23:00:00","BZN|FR","Without sequence","164.18","",""
"31/01/2023 23:00:00 - 01/02/2023 00:00:00","BZN|FR","Without sequence","156.3","",""
"01/02/2023 00:00:00 - 01/02/2023 01:00:00","BZN|FR","Without sequence","137.49","",""
"01/02/2023 01:00:00 - 01/02/2023 02:00:00","BZN|FR","Without sequence","135.28","",""
"01/02/2023 02:00:00 - 01/02/2023 03:00:00","BZN|FR","Without sequence","131.45","",""
"01/02/2023 03:00:00 - 01/02/2023 04:00:00","BZN|FR","Without sequence","103.79","",""
"01/02/2023 04:00:00 - 01/02/2023 05:00:00","BZN|FR","Without sequence","110.94","",""
"01/02/2023 05:00:00 - 01/02/2023 06:00:00","BZN|FR","Without sequence","133.4","",""
"01/02/2023 06:00:00 - 01/02/2023 07:00:00","BZN|FR","Without sequence","149.36","",""
"01/02/2023 07:00:00 - 01/02/2023 08:00:00","BZN|FR","Without sequence","174.03","",""
"01/02/2023 08:00:00 - 01/02/2023 09:00:00","BZN|FR","Without sequence","180.63","",""
"01/02/2023 09:00:00 - 01/02/2023 10:00:00","BZN|FR","Without sequence","180.7","",""
"01/02/2023 10:00:00 - 01/02/2023 11:00:00","BZN|FR","Without sequence","167.99","",""
"01/02/2023 11:00:00 - 01/02/2023 12:00:00","BZN|FR","Without sequence","157.53","",""
"01/02/2023 12:00:00 - 01/02/2023 13:00:00","BZN|FR","Without sequence","141.24","",""
"01/02/2023 13:00:00 - 01/02/2023 14:00:00","BZN|FR","Without sequence","128.56","",""
"01/02/2023 14:00:00 - 01/02/2023 15:00:00","BZN|FR","Without sequence","131.3","",""
"01/02/2023 15:00:00 - 01/02/2023 16:00:00","BZN|FR","Without sequence","136.57","",""
"01/02/2023 16:00:00 - 01/02/2023 17:00:00","BZN|FR","Without sequence","132.7","",""
"01/02/2023 17:00:00 - 01/02/2023 18:00:00","BZN|FR","Without sequence","167.62","",""
"01/02/2023 18:00:00 - 01/02/2023 19:00:00","BZN|FR","Without sequence","182.24","",""
"01/02/2023 19:00:00 - 01/02/2023 20:00:00","BZN|FR","Without sequence","189.74","",""
"01/02/2023 20:00:00 - 01/02/2023 21:00:00","BZN|FR","Without sequence","175.02","",""
"01/02/2023 21:00:00 - 01/02/2023 22:00:00","BZN|FR","Without sequence","160.0","",""
"01/02/2023 22:00:00 - 01/02/2023 23:00:00","BZN|FR","Without sequence","161.09","",""
"01/02/2023 23:00:00 - 02/02/2023 00:00:00","BZN|FR","Without sequence","152.3","",""
"02/02/2023 00:00:00 - 02/02/2023 01:00:00","BZN|FR","Without sequence","148.7","",""
"02/02/2023 01:00:00 - 02/02/2023 02:00:00","BZN|FR","Without sequence","140.0","",""
"02/02/2023 02:00:00 - 02/02/2023 03:00:00","BZN|FR","Without sequence","140.06","",""
"02/02/2023 03:00:00 - 02/02/2023 04:00:00","BZN|FR","Without sequence","122.2","",""
"02/02/2023 04:00:00 - 02/02/2023 05:00:00","BZN|FR","Without sequence","113.74","",""
"02/02/2023 05:00:00 - 02/02/2023 06:00:00","BZN|FR","Without sequence","127.29","",""
"02/02/2023 06:00:00 - 02/02/2023 07:00:00","BZN|FR","Without sequence","141.5","",""
"02/02/2023 07:00:00 - 02/02/2023 08:00:00","BZN|FR","Without sequence","170.02","",""
"02/02/2023 08:00:00 - 02/02/2023 09:00:00","BZN|FR","Without sequence","181.93","",""
"02/02/2023 09:00:00 - 02/02/2023 10:00:00","BZN|FR","Without sequence","178.2","",""
"02/02/2023 10:00:00 - 02/02/2023 11:00:00","BZN|FR","Without sequence","170.09","",""
"02/02/2023 11:00:00 - 02/02/2023 12:00:00","BZN|FR","Without sequence","167.21","",""
"02/02/2023 12:00:00 - 02/02/2023 13:00:00","BZN|FR","Without sequence","156.86","",""
"02/02/2023 13:00:00 - 02/02/2023 14:00:00","BZN|FR","Without sequence","152.74","",""
"02/02/2023 14:00:00 - 02/02/2023 15:00:00","BZN|FR","Without sequence","161.44","",""
"02/02/2023 15:00:00 - 02/02/2023 16:00:00","BZN|FR","Without sequence","163.39","",""
"02/02/2023 16:00:00 - 02/02/2023 17:00:00","BZN|FR","Without sequence","167.28","",""
"02/02/2023 17:00:00 - 02/02/2023 18:00:00","BZN|FR","Without sequence","178.17","",""
"02/02/2023 18:00:00 - 02/02/2023 19:00:00","BZN|FR","Without sequence","183.12","",""
"02/02/2023 19:00:00 - 02/02/2023 20:00:00","BZN|FR","Without sequence","175.33","",""
"02/02/2023 20:00:00 - 02/02/2023 21:00:00","BZN|FR","Without sequence","163.5","",""
"02/02/2023 21:00:00 - 02/02/2023 22:00:00","BZN|FR","Without sequence","152.97","",""
"02/02/2023 22:00:00 - 02/02/2023 23:00:00","BZN|FR","Without sequence","143.66","",""
"02/02/2023 23:00:00 - 03/02/2023 00:00:00","BZN|FR","Without sequence","134.65","",""
"03/02/2023 00:00:00 - 03/02/2023 01:00:00","BZN|FR","Without sequence","125.86","",""
"03/02/2023 01:00:00 - 03/02/2023 02:00:00","BZN|FR","Without sequence","124.48","",""
"03/02/2023 02:00:00 - 03/02/2023 03:00:00","BZN|FR","Without sequence","120.01","",""
"03/02/2023 03:00:00 - 03/02/2023 04:00:00","BZN|FR","Without sequence","107.86","",""
"03/02/2023 04:00:00 - 03/02/2023 05:00:00","BZN|FR","Without sequence","95.64","",""
"03/02/2023 05:00:00 - 03/02/2023 06:00:00","BZN|FR","Without sequence","109.86","",""
"03/02/2023 06:00:00 - 03/02/2023 07:00:00","BZN|FR","Without sequence","129.59","",""
"03/02/2023 07:00:00 - 03/02/2023 08:00:00","BZN|FR","Without sequence","149.7","",""
"03/02/2023 08:00:00 - 03/02/2023 09:00:00","BZN|FR","Without sequence","165.14","",""
"03/02/2023 09:00:00 - 03/02/2023 10:00:00","BZN|FR","Without sequence","158.41","",""
"03/02/2023 10:00:00 - 03/02/2023 11:00:00","BZN|FR","Without sequence","164.55","",""
"03/02/2023 11:00:00 - 03/02/2023 12:00:00","BZN|FR","Without sequence","143.13","",""
"03/02/2023 12:00:00 - 03/02/2023 13:00:00","BZN|FR","Without sequence","132.8","",""
"03/02/2023 13:00:00 - 03/02/2023 14:00:00","BZN|FR","Without sequence","129.95","",""
"03/02/2023 14:00:00 - 03/02/2023 15:00:00","BZN|FR","Without sequence","134.14","",""
"03/02/2023 15:00:00 - 03/02/2023 16:00:00","BZN|FR","Without sequence","139.5","",""
"03/02/2023 16:00:00 - 03/02/2023 17:00:00","BZN|FR","Without sequence","134.65","",""
"03/02/2023 17:00:00 - 03/02/2023 18:00:00","BZN|FR","Without sequence","141.99","",""
"03/02/2023 18:00:00 - 03/02/2023 19:00:00","BZN|FR","Without sequence","158.7","",""
"03/02/2023 19:00:00 - 03/02/2023 20:00:00","BZN|FR","Without sequence","185.13","",""
"03/02/2023 20:00:00 - 03/02/2023 21:00:00","BZN|FR","Without sequence","173.06","",""
"03/02/2023 21:00:00 - 03/02/2023 22:00:00","BZN|FR","Without sequence","152.15","",""
"03/02/2023 22:00:00 - 03/02/2023 23:00:00","BZN|FR","Without sequence","150.98","",""
