"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"14/03/2025 07:00:00 - 14/03/2025 08:00:00","BZN|ES","Without sequence","95.8","",""
"14/03/2025 08:00:00 - 14/03/2025 09:00:00","BZN|ES","Without sequence","96.3","",""
"14/03/2025 09:00:00 - 14/03/2025 10:00:00","BZN|ES","Without sequence","63.1","",""
"14/03/2025 10:00:00 - 14/03/2025 11:00:00","BZN|ES","Without sequence","38.0","",""
"14/03/2025 11:00:00 - 14/03/2025 12:00:00","BZN|ES","Without sequence","25.0","",""
"14/03/2025 12:00:00 - 14/03/2025 13:00:00","BZN|ES","Without sequence","24.7","",""
"14/03/2025 13:00:00 - 14/03/2025 14:00:00","BZN|ES","Without sequence","18.82","",""
"14/03/2025 14:00:00 - 14/03/2025 15:00:00","BZN|ES","Without sequence","5.76","",""
"14/03/2025 15:00:00 - 14/03/2025 16:00:00","BZN|ES","Without sequence","5.0","",""
"14/03/2025 16:00:00 - 14/03/2025 17:00:00","BZN|ES","Without sequence","14.0","",""
"14/03/2025 17:00:00 - 14/03/2025 18:00:00","BZN|ES","Without sequence","37.0","",""
"14/03/2025 18:00:00 - 14/03/2025 19:00:00","BZN|ES","Without sequence","83.35","",""
"14/03/2025 19:00:00 - 14/03/2025 20:00:00","BZN|ES","Without sequence","134.5","",""
"14/03/2025 20:00:00 - 14/03/2025 21:00:00","BZN|ES","Without sequence","130.01","",""
"14/03/2025 21:00:00 - 14/03/2025 22:00:00","BZN|ES","Without sequence","111.39","",""
"14/03/2025 22:00:00 - 14/03/2025 23:00:00","BZN|ES","Without sequence","104.14","",""
"14/03/2025 23:00:00 - 15/03/2025 00:00:00","BZN|ES","Without sequence","96.54","",""
"15/03/2025 00:00:00 - 15/03/2025 01:00:00","BZN|ES","Without sequence","82.26","",""
"15/03/2025 01:00:00 - 15/03/2025 02:00:00","BZN|ES","Without sequence","66.79","",""
"15/03/2025 02:00:00 - 15/03/2025 03:00:00","BZN|ES","Without sequence","59.43","",""
"15/03/2025 03:00:00 - 15/03/2025 04:00:00","BZN|ES","Without sequence","49.71","",""
"15/03/2025 04:00:00 - 15/03/2025 05:00:00","BZN|ES","Without sequence","44.72","",""
"15/03/2025 05:00:00 - 15/03/2025 06:00:00","BZN|ES","Without sequence","44.72","",""
"15/03/2025 06:00:00 - 15/03/2025 07:00:00","BZN|ES","Without sequence","49.58","",""
"15/03/2025 07:00:00 - 15/03/2025 08:00:00","BZN|ES","Without sequence","59.68","",""
"15/03/2025 08:00:00 - 15/03/2025 09:00:00","BZN|ES","Without sequence","34.22","",""
"15/03/2025 09:00:00 - 15/03/2025 10:00:00","BZN|ES","Without sequence","3.52","",""
"15/03/2025 10:00:00 - 15/03/2025 11:00:00","BZN|ES","Without sequence","0.0","",""
"15/03/2025 11:00:00 - 15/03/2025 12:00:00","BZN|ES","Without sequence","0.0","",""
"15/03/2025 12:00:00 - 15/03/2025 13:00:00","BZN|ES","Without sequence","0.0","",""
"15/03/2025 13:00:00 - 15/03/2025 14:00:00","BZN|ES","Without sequence","0.0","",""
"15/03/2025 14:00:00 - 15/03/2025 15:00:00","BZN|ES","Without sequence","0.0","",""
"15/03/2025 15:00:00 - 15/03/2025 16:00:00","BZN|ES","Without sequence","0.02","",""
"15/03/2025 16:00:00 - 15/03/2025 17:00:00","BZN|ES","Without sequence","1.0","",""
"15/03/2025 17:00:00 - 15/03/2025 18:00:00","BZN|ES","Without sequence","29.52","",""
"15/03/2025 18:00:00 - 15/03/2025 19:00:00","BZN|ES","Without sequence","85.0","",""
"15/03/2025 19:00:00 - 15/03/2025 20:00:00","BZN|ES","Without sequence","132.96","",""
"15/03/2025 20:00:00 - 15/03/2025 21:00:00","BZN|ES","Without sequence","121.46","",""
"15/03/2025 21:00:00 - 15/03/2025 22:00:00","BZN|ES","Without sequence","108.5","",""
"15/03/2025 22:00:00 - 15/03/2025 23:00:00","BZN|ES","Without sequence","105.02","",""
"15/03/2025 23:00:00 - 16/03/2025 00:00:00","BZN|ES","Without sequence","95.25","",""
"16/03/2025 00:00:00 - 16/03/2025 01:00:00","BZN|ES","Without sequence","82.93","",""
"16/03/2025 01:00:00 - 16/03/2025 02:00:00","BZN|ES","Without sequence","70.0","",""
"16/03/2025 02:00:00 - 16/03/2025 03:00:00","BZN|ES","Without sequence","65.0","",""
"16/03/2025 03:00:00 - 16/03/2025 04:00:00","BZN|ES","Without sequence","65.0","",""
"16/03/2025 04:00:00 - 16/03/2025 05:00:00","BZN|ES","Without sequence","63.02","",""
"16/03/2025 05:00:00 - 16/03/2025 06:00:00","BZN|ES","Without sequence","65.0","",""
"16/03/2025 06:00:00 - 16/03/2025 07:00:00","BZN|ES","Without sequence","65.0","",""
"16/03/2025 07:00:00 - 16/03/2025 08:00:00","BZN|ES","Without sequence","67.8","",""
"16/03/2025 08:00:00 - 16/03/2025 09:00:00","BZN|ES","Without sequence","60.35","",""
"16/03/2025 09:00:00 - 16/03/2025 10:00:00","BZN|ES","Without sequence","40.5","",""
"16/03/2025 10:00:00 - 16/03/2025 11:00:00","BZN|ES","Without sequence","25.3","",""
"16/03/2025 11:00:00 - 16/03/2025 12:00:00","BZN|ES","Without sequence","11.06","",""
"16/03/2025 12:00:00 - 16/03/2025 13:00:00","BZN|ES","Without sequence","10.52","",""
"16/03/2025 13:00:00 - 16/03/2025 14:00:00","BZN|ES","Without sequence","11.37","",""
"16/03/2025 14:00:00 - 16/03/2025 15:00:00","BZN|ES","Without sequence","9.94","",""
"16/03/2025 15:00:00 - 16/03/2025 16:00:00","BZN|ES","Without sequence","6.99","",""
"16/03/2025 16:00:00 - 16/03/2025 17:00:00","BZN|ES","Without sequence","25.3","",""
"16/03/2025 17:00:00 - 16/03/2025 18:00:00","BZN|ES","Without sequence","46.0","",""
"16/03/2025 18:00:00 - 16/03/2025 19:00:00","BZN|ES","Without sequence","82.93","",""
"16/03/2025 19:00:00 - 16/03/2025 20:00:00","BZN|ES","Without sequence","140.0","",""
"16/03/2025 20:00:00 - 16/03/2025 21:00:00","BZN|ES","Without sequence","130.43","",""
"16/03/2025 21:00:00 - 16/03/2025 22:00:00","BZN|ES","Without sequence","113.31","",""
"16/03/2025 22:00:00 - 16/03/2025 23:00:00","BZN|ES","Without sequence","107.05","",""
"16/03/2025 23:00:00 - 17/03/2025 00:00:00","BZN|ES","Without sequence","89.0","",""
"17/03/2025 00:00:00 - 17/03/2025 01:00:00","BZN|ES","Without sequence","83.55","",""
"17/03/2025 01:00:00 - 17/03/2025 02:00:00","BZN|ES","Without sequence","71.26","",""
"17/03/2025 02:00:00 - 17/03/2025 03:00:00","BZN|ES","Without sequence","74.66","",""
"17/03/2025 03:00:00 - 17/03/2025 04:00:00","BZN|ES","Without sequence","71.26","",""
"17/03/2025 04:00:00 - 17/03/2025 05:00:00","BZN|ES","Without sequence","71.26","",""
"17/03/2025 05:00:00 - 17/03/2025 06:00:00","BZN|ES","Without sequence","69.6","",""
"17/03/2025 06:00:00 - 17/03/2025 07:00:00","BZN|ES","Without sequence","79.99","",""
"17/03/2025 07:00:00 - 17/03/2025 08:00:00","BZN|ES","Without sequence","136.01","",""
"17/03/2025 08:00:00 - 17/03/2025 09:00:00","BZN|ES","Without sequence","137.01","",""
"17/03/2025 09:00:00 - 17/03/2025 10:00:00","BZN|ES","Without sequence","99.0","",""
"17/03/2025 10:00:00 - 17/03/2025 11:00:00","BZN|ES","Without sequence","81.1","",""
"17/03/2025 11:00:00 - 17/03/2025 12:00:00","BZN|ES","Without sequence","70.07","",""
"17/03/2025 12:00:00 - 17/03/2025 13:00:00","BZN|ES","Without sequence","58.9","",""
"17/03/2025 13:00:00 - 17/03/2025 14:00:00","BZN|ES","Without sequence","50.24","",""
"17/03/2025 14:00:00 - 17/03/2025 15:00:00","BZN|ES","Without sequence","50.24","",""
"17/03/2025 15:00:00 - 17/03/2025 16:00:00","BZN|ES","Without sequence","60.34","",""
"17/03/2025 16:00:00 - 17/03/2025 17:00:00","BZN|ES","Without sequence","68.1","",""
"17/03/2025 17:00:00 - 17/03/2025 18:00:00","BZN|ES","Without sequence","80.67","",""
"17/03/2025 18:00:00 - 17/03/2025 19:00:00","BZN|ES","Without sequence","111.93","",""
"17/03/2025 19:00:00 - 17/03/2025 20:00:00","BZN|ES","Without sequence","170.0","",""
"17/03/2025 20:00:00 - 17/03/2025 21:00:00","BZN|ES","Without sequence","141.5","",""
"17/03/2025 21:00:00 - 17/03/2025 22:00:00","BZN|ES","Without sequence","110.96","",""
"17/03/2025 22:00:00 - 17/03/2025 23:00:00","BZN|ES","Without sequence","104.18","",""
"17/03/2025 23:00:00 - 18/03/2025 00:00:00","BZN|ES","Without sequence","75.85","",""
"18/03/2025 00:00:00 - 18/03/2025 01:00:00","BZN|ES","Without sequence","70.79","",""
"18/03/2025 01:00:00 - 18/03/2025 02:00:00","BZN|ES","Without sequence","40.3","",""
"18/03/2025 02:00:00 - 18/03/2025 03:00:00","BZN|ES","Without sequence","37.84","",""
"18/03/2025 03:00:00 - 18/03/2025 04:00:00","BZN|ES","Without sequence","40.0","",""
"18/03/2025 04:00:00 - 18/03/2025 05:00:00","BZN|ES","Without sequence","39.8","",""
"18/03/2025 05:00:00 - 18/03/2025 06:00:00","BZN|ES","Without sequence","38.31","",""
"18/03/2025 06:00:00 - 18/03/2025 07:00:00","BZN|ES","Without sequence","54.23","",""
"18/03/2025 07:00:00 - 18/03/2025 08:00:00","BZN|ES","Without sequence","78.87","",""
"18/03/2025 08:00:00 - 18/03/2025 09:00:00","BZN|ES","Without sequence","94.14","",""
"18/03/2025 09:00:00 - 18/03/2025 10:00:00","BZN|ES","Without sequence","72.65","",""
"18/03/2025 10:00:00 - 18/03/2025 11:00:00","BZN|ES","Without sequence","37.84","",""
"18/03/2025 11:00:00 - 18/03/2025 12:00:00","BZN|ES","Without sequence","12.84","",""
"18/03/2025 12:00:00 - 18/03/2025 13:00:00","BZN|ES","Without sequence","20.2","",""
"18/03/2025 13:00:00 - 18/03/2025 14:00:00","BZN|ES","Without sequence","5.19","",""
"18/03/2025 14:00:00 - 18/03/2025 15:00:00","BZN|ES","Without sequence","6.03","",""
"18/03/2025 15:00:00 - 18/03/2025 16:00:00","BZN|ES","Without sequence","24.59","",""
"18/03/2025 16:00:00 - 18/03/2025 17:00:00","BZN|ES","Without sequence","33.0","",""
"18/03/2025 17:00:00 - 18/03/2025 18:00:00","BZN|ES","Without sequence","41.89","",""
"18/03/2025 18:00:00 - 18/03/2025 19:00:00","BZN|ES","Without sequence","72.0","",""
"18/03/2025 19:00:00 - 18/03/2025 20:00:00","BZN|ES","Without sequence","150.79","",""
"18/03/2025 20:00:00 - 18/03/2025 21:00:00","BZN|ES","Without sequence","136.97","",""
"18/03/2025 21:00:00 - 18/03/2025 22:00:00","BZN|ES","Without sequence","105.69","",""
"18/03/2025 22:00:00 - 18/03/2025 23:00:00","BZN|ES","Without sequence","90.95","",""
"18/03/2025 23:00:00 - 19/03/2025 00:00:00","BZN|ES","Without sequence","79.43","",""
"19/03/2025 00:00:00 - 19/03/2025 01:00:00","BZN|ES","Without sequence","46.68","",""
"19/03/2025 01:00:00 - 19/03/2025 02:00:00","BZN|ES","Without sequence","44.02","",""
"19/03/2025 02:00:00 - 19/03/2025 03:00:00","BZN|ES","Without sequence","39.92","",""
"19/03/2025 03:00:00 - 19/03/2025 04:00:00","BZN|ES","Without sequence","35.01","",""
"19/03/2025 04:00:00 - 19/03/2025 05:00:00","BZN|ES","Without sequence","35.01","",""
"19/03/2025 05:00:00 - 19/03/2025 06:00:00","BZN|ES","Without sequence","35.0","",""
"19/03/2025 06:00:00 - 19/03/2025 07:00:00","BZN|ES","Without sequence","75.0","",""
"19/03/2025 07:00:00 - 19/03/2025 08:00:00","BZN|ES","Without sequence","117.38","",""
"19/03/2025 08:00:00 - 19/03/2025 09:00:00","BZN|ES","Without sequence","35.01","",""
"19/03/2025 09:00:00 - 19/03/2025 10:00:00","BZN|ES","Without sequence","20.19","",""
"19/03/2025 10:00:00 - 19/03/2025 11:00:00","BZN|ES","Without sequence","6.0","",""
"19/03/2025 11:00:00 - 19/03/2025 12:00:00","BZN|ES","Without sequence","0.22","",""
"19/03/2025 12:00:00 - 19/03/2025 13:00:00","BZN|ES","Without sequence","0.0","",""
"19/03/2025 13:00:00 - 19/03/2025 14:00:00","BZN|ES","Without sequence","0.0","",""
"19/03/2025 14:00:00 - 19/03/2025 15:00:00","BZN|ES","Without sequence","0.0","",""
"19/03/2025 15:00:00 - 19/03/2025 16:00:00","BZN|ES","Without sequence","0.0","",""
"19/03/2025 16:00:00 - 19/03/2025 17:00:00","BZN|ES","Without sequence","0.1","",""
"19/03/2025 17:00:00 - 19/03/2025 18:00:00","BZN|ES","Without sequence","3.6","",""
"19/03/2025 18:00:00 - 19/03/2025 19:00:00","BZN|ES","Without sequence","31.1","",""
"19/03/2025 19:00:00 - 19/03/2025 20:00:00","BZN|ES","Without sequence","36.68","",""
"19/03/2025 20:00:00 - 19/03/2025 21:00:00","BZN|ES","Without sequence","52.96","",""
"19/03/2025 21:00:00 - 19/03/2025 22:00:00","BZN|ES","Without sequence","38.26","",""
"19/03/2025 22:00:00 - 19/03/2025 23:00:00","BZN|ES","Without sequence","30.34","",""
"19/03/2025 23:00:00 - 20/03/2025 00:00:00","BZN|ES","Without sequence","16.09","",""
"20/03/2025 00:00:00 - 20/03/2025 01:00:00","BZN|ES","Without sequence","7.89","",""
"20/03/2025 01:00:00 - 20/03/2025 02:00:00","BZN|ES","Without sequence","6.0","",""
"20/03/2025 02:00:00 - 20/03/2025 03:00:00","BZN|ES","Without sequence","3.52","",""
"20/03/2025 03:00:00 - 20/03/2025 04:00:00","BZN|ES","Without sequence","3.52","",""
"20/03/2025 04:00:00 - 20/03/2025 05:00:00","BZN|ES","Without sequence","3.52","",""
"20/03/2025 05:00:00 - 20/03/2025 06:00:00","BZN|ES","Without sequence","3.52","",""
"20/03/2025 06:00:00 - 20/03/2025 07:00:00","BZN|ES","Without sequence","6.0","",""
"20/03/2025 07:00:00 - 20/03/2025 08:00:00","BZN|ES","Without sequence","9.7","",""
"20/03/2025 08:00:00 - 20/03/2025 09:00:00","BZN|ES","Without sequence","14.0","",""
"20/03/2025 09:00:00 - 20/03/2025 10:00:00","BZN|ES","Without sequence","5.0","",""
"20/03/2025 10:00:00 - 20/03/2025 11:00:00","BZN|ES","Without sequence","3.52","",""
"20/03/2025 11:00:00 - 20/03/2025 12:00:00","BZN|ES","Without sequence","3.42","",""
"20/03/2025 12:00:00 - 20/03/2025 13:00:00","BZN|ES","Without sequence","0.43","",""
"20/03/2025 13:00:00 - 20/03/2025 14:00:00","BZN|ES","Without sequence","0.65","",""
"20/03/2025 14:00:00 - 20/03/2025 15:00:00","BZN|ES","Without sequence","3.52","",""
"20/03/2025 15:00:00 - 20/03/2025 16:00:00","BZN|ES","Without sequence","6.09","",""
"20/03/2025 16:00:00 - 20/03/2025 17:00:00","BZN|ES","Without sequence","15.47","",""
"20/03/2025 17:00:00 - 20/03/2025 18:00:00","BZN|ES","Without sequence","35.0","",""
"20/03/2025 18:00:00 - 20/03/2025 19:00:00","BZN|ES","Without sequence","62.96","",""
"20/03/2025 19:00:00 - 20/03/2025 20:00:00","BZN|ES","Without sequence","101.6","",""
"20/03/2025 20:00:00 - 20/03/2025 21:00:00","BZN|ES","Without sequence","93.74","",""
"20/03/2025 21:00:00 - 20/03/2025 22:00:00","BZN|ES","Without sequence","63.99","",""
"20/03/2025 22:00:00 - 20/03/2025 23:00:00","BZN|ES","Without sequence","50.21","",""
"20/03/2025 23:00:00 - 21/03/2025 00:00:00","BZN|ES","Without sequence","41.34","",""
"21/03/2025 00:00:00 - 21/03/2025 01:00:00","BZN|ES","Without sequence","16.74","",""
"21/03/2025 01:00:00 - 21/03/2025 02:00:00","BZN|ES","Without sequence","9.2","",""
"21/03/2025 02:00:00 - 21/03/2025 03:00:00","BZN|ES","Without sequence","5.7","",""
"21/03/2025 03:00:00 - 21/03/2025 04:00:00","BZN|ES","Without sequence","4.2","",""
"21/03/2025 04:00:00 - 21/03/2025 05:00:00","BZN|ES","Without sequence","3.52","",""
"21/03/2025 05:00:00 - 21/03/2025 06:00:00","BZN|ES","Without sequence","4.2","",""
"21/03/2025 06:00:00 - 21/03/2025 07:00:00","BZN|ES","Without sequence","8.85","",""
"21/03/2025 07:00:00 - 21/03/2025 08:00:00","BZN|ES","Without sequence","17.0","",""
"21/03/2025 08:00:00 - 21/03/2025 09:00:00","BZN|ES","Without sequence","10.6","",""
"21/03/2025 09:00:00 - 21/03/2025 10:00:00","BZN|ES","Without sequence","3.52","",""
"21/03/2025 10:00:00 - 21/03/2025 11:00:00","BZN|ES","Without sequence","3.52","",""
"21/03/2025 11:00:00 - 21/03/2025 12:00:00","BZN|ES","Without sequence","0.74","",""
"21/03/2025 12:00:00 - 21/03/2025 13:00:00","BZN|ES","Without sequence","0.65","",""
"21/03/2025 13:00:00 - 21/03/2025 14:00:00","BZN|ES","Without sequence","0.18","",""
"21/03/2025 14:00:00 - 21/03/2025 15:00:00","BZN|ES","Without sequence","0.18","",""
"21/03/2025 15:00:00 - 21/03/2025 16:00:00","BZN|ES","Without sequence","0.65","",""
"21/03/2025 16:00:00 - 21/03/2025 17:00:00","BZN|ES","Without sequence","1.1","",""
"21/03/2025 17:00:00 - 21/03/2025 18:00:00","BZN|ES","Without sequence","3.52","",""
"21/03/2025 18:00:00 - 21/03/2025 19:00:00","BZN|ES","Without sequence","9.5","",""
"21/03/2025 19:00:00 - 21/03/2025 20:00:00","BZN|ES","Without sequence","35.0","",""
"21/03/2025 20:00:00 - 21/03/2025 21:00:00","BZN|ES","Without sequence","40.0","",""
"21/03/2025 21:00:00 - 21/03/2025 22:00:00","BZN|ES","Without sequence","35.01","",""
"21/03/2025 22:00:00 - 21/03/2025 23:00:00","BZN|ES","Without sequence","29.42","",""
"21/03/2025 23:00:00 - 22/03/2025 00:00:00","BZN|ES","Without sequence","15.0","",""
"22/03/2025 00:00:00 - 22/03/2025 01:00:00","BZN|ES","Without sequence","3.52","",""
"22/03/2025 01:00:00 - 22/03/2025 02:00:00","BZN|ES","Without sequence","3.52","",""
"22/03/2025 02:00:00 - 22/03/2025 03:00:00","BZN|ES","Without sequence","1.0","",""
"22/03/2025 03:00:00 - 22/03/2025 04:00:00","BZN|ES","Without sequence","0.5","",""
"22/03/2025 04:00:00 - 22/03/2025 05:00:00","BZN|ES","Without sequence","0.5","",""
"22/03/2025 05:00:00 - 22/03/2025 06:00:00","BZN|ES","Without sequence","1.0","",""
"22/03/2025 06:00:00 - 22/03/2025 07:00:00","BZN|ES","Without sequence","0.65","",""
"22/03/2025 07:00:00 - 22/03/2025 08:00:00","BZN|ES","Without sequence","0.5","",""
"22/03/2025 08:00:00 - 22/03/2025 09:00:00","BZN|ES","Without sequence","0.1","",""
"22/03/2025 09:00:00 - 22/03/2025 10:00:00","BZN|ES","Without sequence","0.0","",""
"22/03/2025 10:00:00 - 22/03/2025 11:00:00","BZN|ES","Without sequence","0.0","",""
"22/03/2025 11:00:00 - 22/03/2025 12:00:00","BZN|ES","Without sequence","0.0","",""
"22/03/2025 12:00:00 - 22/03/2025 13:00:00","BZN|ES","Without sequence","0.0","",""
"22/03/2025 13:00:00 - 22/03/2025 14:00:00","BZN|ES","Without sequence","0.0","",""
"22/03/2025 14:00:00 - 22/03/2025 15:00:00","BZN|ES","Without sequence","0.0","",""
"22/03/2025 15:00:00 - 22/03/2025 16:00:00","BZN|ES","Without sequence","-0.01","",""
"22/03/2025 16:00:00 - 22/03/2025 17:00:00","BZN|ES","Without sequence","0.0","",""
"22/03/2025 17:00:00 - 22/03/2025 18:00:00","BZN|ES","Without sequence","0.65","",""
"22/03/2025 18:00:00 - 22/03/2025 19:00:00","BZN|ES","Without sequence","10.5","",""
"22/03/2025 19:00:00 - 22/03/2025 20:00:00","BZN|ES","Without sequence","40.0","",""
"22/03/2025 20:00:00 - 22/03/2025 21:00:00","BZN|ES","Without sequence","76.01","",""
"22/03/2025 21:00:00 - 22/03/2025 22:00:00","BZN|ES","Without sequence","52.05","",""
"22/03/2025 22:00:00 - 22/03/2025 23:00:00","BZN|ES","Without sequence","43.9","",""
"22/03/2025 23:00:00 - 23/03/2025 00:00:00","BZN|ES","Without sequence","35.01","",""
"23/03/2025 00:00:00 - 23/03/2025 01:00:00","BZN|ES","Without sequence","35.01","",""
"23/03/2025 01:00:00 - 23/03/2025 02:00:00","BZN|ES","Without sequence","33.55","",""
"23/03/2025 02:00:00 - 23/03/2025 03:00:00","BZN|ES","Without sequence","19.97","",""
"23/03/2025 03:00:00 - 23/03/2025 04:00:00","BZN|ES","Without sequence","10.1","",""
"23/03/2025 04:00:00 - 23/03/2025 05:00:00","BZN|ES","Without sequence","8.5","",""
"23/03/2025 05:00:00 - 23/03/2025 06:00:00","BZN|ES","Without sequence","8.74","",""
"23/03/2025 06:00:00 - 23/03/2025 07:00:00","BZN|ES","Without sequence","10.1","",""
"23/03/2025 07:00:00 - 23/03/2025 08:00:00","BZN|ES","Without sequence","15.0","",""
"23/03/2025 08:00:00 - 23/03/2025 09:00:00","BZN|ES","Without sequence","7.4","",""
"23/03/2025 09:00:00 - 23/03/2025 10:00:00","BZN|ES","Without sequence","3.52","",""
"23/03/2025 10:00:00 - 23/03/2025 11:00:00","BZN|ES","Without sequence","0.65","",""
"23/03/2025 11:00:00 - 23/03/2025 12:00:00","BZN|ES","Without sequence","0.54","",""
"23/03/2025 12:00:00 - 23/03/2025 13:00:00","BZN|ES","Without sequence","0.1","",""
"23/03/2025 13:00:00 - 23/03/2025 14:00:00","BZN|ES","Without sequence","0.5","",""
"23/03/2025 14:00:00 - 23/03/2025 15:00:00","BZN|ES","Without sequence","0.06","",""
"23/03/2025 15:00:00 - 23/03/2025 16:00:00","BZN|ES","Without sequence","0.0","",""
"23/03/2025 16:00:00 - 23/03/2025 17:00:00","BZN|ES","Without sequence","0.02","",""
"23/03/2025 17:00:00 - 23/03/2025 18:00:00","BZN|ES","Without sequence","3.52","",""
"23/03/2025 18:00:00 - 23/03/2025 19:00:00","BZN|ES","Without sequence","35.01","",""
"23/03/2025 19:00:00 - 23/03/2025 20:00:00","BZN|ES","Without sequence","108.0","",""
"23/03/2025 20:00:00 - 23/03/2025 21:00:00","BZN|ES","Without sequence","125.92","",""
"23/03/2025 21:00:00 - 23/03/2025 22:00:00","BZN|ES","Without sequence","111.0","",""
"23/03/2025 22:00:00 - 23/03/2025 23:00:00","BZN|ES","Without sequence","98.84","",""
"23/03/2025 23:00:00 - 24/03/2025 00:00:00","BZN|ES","Without sequence","63.11","",""
"24/03/2025 00:00:00 - 24/03/2025 01:00:00","BZN|ES","Without sequence","40.03","",""
"24/03/2025 01:00:00 - 24/03/2025 02:00:00","BZN|ES","Without sequence","28.0","",""
"24/03/2025 02:00:00 - 24/03/2025 03:00:00","BZN|ES","Without sequence","24.0","",""
"24/03/2025 03:00:00 - 24/03/2025 04:00:00","BZN|ES","Without sequence","21.96","",""
"24/03/2025 04:00:00 - 24/03/2025 05:00:00","BZN|ES","Without sequence","21.87","",""
"24/03/2025 05:00:00 - 24/03/2025 06:00:00","BZN|ES","Without sequence","25.0","",""
"24/03/2025 06:00:00 - 24/03/2025 07:00:00","BZN|ES","Without sequence","40.38","",""
"24/03/2025 07:00:00 - 24/03/2025 08:00:00","BZN|ES","Without sequence","61.51","",""
"24/03/2025 08:00:00 - 24/03/2025 09:00:00","BZN|ES","Without sequence","37.93","",""
"24/03/2025 09:00:00 - 24/03/2025 10:00:00","BZN|ES","Without sequence","20.19","",""
"24/03/2025 10:00:00 - 24/03/2025 11:00:00","BZN|ES","Without sequence","3.52","",""
"24/03/2025 11:00:00 - 24/03/2025 12:00:00","BZN|ES","Without sequence","0.65","",""
"24/03/2025 12:00:00 - 24/03/2025 13:00:00","BZN|ES","Without sequence","0.65","",""
"24/03/2025 13:00:00 - 24/03/2025 14:00:00","BZN|ES","Without sequence","2.0","",""
"24/03/2025 14:00:00 - 24/03/2025 15:00:00","BZN|ES","Without sequence","3.52","",""
"24/03/2025 15:00:00 - 24/03/2025 16:00:00","BZN|ES","Without sequence","3.52","",""
"24/03/2025 16:00:00 - 24/03/2025 17:00:00","BZN|ES","Without sequence","7.4","",""
"24/03/2025 17:00:00 - 24/03/2025 18:00:00","BZN|ES","Without sequence","23.79","",""
"24/03/2025 18:00:00 - 24/03/2025 19:00:00","BZN|ES","Without sequence","59.99","",""
"24/03/2025 19:00:00 - 24/03/2025 20:00:00","BZN|ES","Without sequence","179.1","",""
"24/03/2025 20:00:00 - 24/03/2025 21:00:00","BZN|ES","Without sequence","158.3","",""
"24/03/2025 21:00:00 - 24/03/2025 22:00:00","BZN|ES","Without sequence","120.96","",""
"24/03/2025 22:00:00 - 24/03/2025 23:00:00","BZN|ES","Without sequence","107.92","",""
"24/03/2025 23:00:00 - 25/03/2025 00:00:00","BZN|ES","Without sequence","74.73","",""
"25/03/2025 00:00:00 - 25/03/2025 01:00:00","BZN|ES","Without sequence","40.51","",""
"25/03/2025 01:00:00 - 25/03/2025 02:00:00","BZN|ES","Without sequence","20.26","",""
"25/03/2025 02:00:00 - 25/03/2025 03:00:00","BZN|ES","Without sequence","13.13","",""
"25/03/2025 03:00:00 - 25/03/2025 04:00:00","BZN|ES","Without sequence","12.2","",""
"25/03/2025 04:00:00 - 25/03/2025 05:00:00","BZN|ES","Without sequence","12.73","",""
"25/03/2025 05:00:00 - 25/03/2025 06:00:00","BZN|ES","Without sequence","17.87","",""
"25/03/2025 06:00:00 - 25/03/2025 07:00:00","BZN|ES","Without sequence","32.38","",""
"25/03/2025 07:00:00 - 25/03/2025 08:00:00","BZN|ES","Without sequence","90.99","",""
"25/03/2025 08:00:00 - 25/03/2025 09:00:00","BZN|ES","Without sequence","37.93","",""
"25/03/2025 09:00:00 - 25/03/2025 10:00:00","BZN|ES","Without sequence","4.96","",""
"25/03/2025 10:00:00 - 25/03/2025 11:00:00","BZN|ES","Without sequence","1.06","",""
"25/03/2025 11:00:00 - 25/03/2025 12:00:00","BZN|ES","Without sequence","0.0","",""
"25/03/2025 12:00:00 - 25/03/2025 13:00:00","BZN|ES","Without sequence","0.01","",""
"25/03/2025 13:00:00 - 25/03/2025 14:00:00","BZN|ES","Without sequence","0.1","",""
"25/03/2025 14:00:00 - 25/03/2025 15:00:00","BZN|ES","Without sequence","0.42","",""
"25/03/2025 15:00:00 - 25/03/2025 16:00:00","BZN|ES","Without sequence","1.03","",""
"25/03/2025 16:00:00 - 25/03/2025 17:00:00","BZN|ES","Without sequence","3.6","",""
"25/03/2025 17:00:00 - 25/03/2025 18:00:00","BZN|ES","Without sequence","12.2","",""
"25/03/2025 18:00:00 - 25/03/2025 19:00:00","BZN|ES","Without sequence","65.0","",""
"25/03/2025 19:00:00 - 25/03/2025 20:00:00","BZN|ES","Without sequence","160.86","",""
"25/03/2025 20:00:00 - 25/03/2025 21:00:00","BZN|ES","Without sequence","158.84","",""
"25/03/2025 21:00:00 - 25/03/2025 22:00:00","BZN|ES","Without sequence","128.4","",""
"25/03/2025 22:00:00 - 25/03/2025 23:00:00","BZN|ES","Without sequence","104.25","",""
"25/03/2025 23:00:00 - 26/03/2025 00:00:00","BZN|ES","Without sequence","99.0","",""
"26/03/2025 00:00:00 - 26/03/2025 01:00:00","BZN|ES","Without sequence","47.39","",""
"26/03/2025 01:00:00 - 26/03/2025 02:00:00","BZN|ES","Without sequence","30.0","",""
"26/03/2025 02:00:00 - 26/03/2025 03:00:00","BZN|ES","Without sequence","15.85","",""
