"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"25/06/2023 17:00:00 - 25/06/2023 18:00:00","BZN|ES","Without sequence","68.99","",""
"25/06/2023 18:00:00 - 25/06/2023 19:00:00","BZN|ES","Without sequence","81.3","",""
"25/06/2023 19:00:00 - 25/06/2023 20:00:00","BZN|ES","Without sequence","95.01","",""
"25/06/2023 20:00:00 - 25/06/2023 21:00:00","BZN|ES","Without sequence","105.0","",""
"25/06/2023 21:00:00 - 25/06/2023 22:00:00","BZN|ES","Without sequence","122.49","",""
"25/06/2023 22:00:00 - 25/06/2023 23:00:00","BZN|ES","Without sequence","127.59","",""
"25/06/2023 23:00:00 - 26/06/2023 00:00:00","BZN|ES","Without sequence","118.76","",""
"26/06/2023 00:00:00 - 26/06/2023 01:00:00","BZN|ES","Without sequence","92.3","",""
"26/06/2023 01:00:00 - 26/06/2023 02:00:00","BZN|ES","Without sequence","90.0","",""
"26/06/2023 02:00:00 - 26/06/2023 03:00:00","BZN|ES","Without sequence","79.5","",""
"26/06/2023 03:00:00 - 26/06/2023 04:00:00","BZN|ES","Without sequence","77.75","",""
"26/06/2023 04:00:00 - 26/06/2023 05:00:00","BZN|ES","Without sequence","79.5","",""
"26/06/2023 05:00:00 - 26/06/2023 06:00:00","BZN|ES","Without sequence","80.0","",""
"26/06/2023 06:00:00 - 26/06/2023 07:00:00","BZN|ES","Without sequence","87.9","",""
"26/06/2023 07:00:00 - 26/06/2023 08:00:00","BZN|ES","Without sequence","110.11","",""
"26/06/2023 08:00:00 - 26/06/2023 09:00:00","BZN|ES","Without sequence","112.8","",""
"26/06/2023 09:00:00 - 26/06/2023 10:00:00","BZN|ES","Without sequence","101.52","",""
"26/06/2023 10:00:00 - 26/06/2023 11:00:00","BZN|ES","Without sequence","87.9","",""
"26/06/2023 11:00:00 - 26/06/2023 12:00:00","BZN|ES","Without sequence","83.17","",""
"26/06/2023 12:00:00 - 26/06/2023 13:00:00","BZN|ES","Without sequence","82.68","",""
"26/06/2023 13:00:00 - 26/06/2023 14:00:00","BZN|ES","Without sequence","77.58","",""
"26/06/2023 14:00:00 - 26/06/2023 15:00:00","BZN|ES","Without sequence","72.71","",""
"26/06/2023 15:00:00 - 26/06/2023 16:00:00","BZN|ES","Without sequence","72.11","",""
"26/06/2023 16:00:00 - 26/06/2023 17:00:00","BZN|ES","Without sequence","71.61","",""
"26/06/2023 17:00:00 - 26/06/2023 18:00:00","BZN|ES","Without sequence","86.0","",""
"26/06/2023 18:00:00 - 26/06/2023 19:00:00","BZN|ES","Without sequence","97.0","",""
"26/06/2023 19:00:00 - 26/06/2023 20:00:00","BZN|ES","Without sequence","109.59","",""
"26/06/2023 20:00:00 - 26/06/2023 21:00:00","BZN|ES","Without sequence","115.0","",""
"26/06/2023 21:00:00 - 26/06/2023 22:00:00","BZN|ES","Without sequence","125.73","",""
"26/06/2023 22:00:00 - 26/06/2023 23:00:00","BZN|ES","Without sequence","129.16","",""
"26/06/2023 23:00:00 - 27/06/2023 00:00:00","BZN|ES","Without sequence","118.66","",""
"27/06/2023 00:00:00 - 27/06/2023 01:00:00","BZN|ES","Without sequence","113.82","",""
"27/06/2023 01:00:00 - 27/06/2023 02:00:00","BZN|ES","Without sequence","95.0","",""
"27/06/2023 02:00:00 - 27/06/2023 03:00:00","BZN|ES","Without sequence","91.57","",""
"27/06/2023 03:00:00 - 27/06/2023 04:00:00","BZN|ES","Without sequence","89.09","",""
"27/06/2023 04:00:00 - 27/06/2023 05:00:00","BZN|ES","Without sequence","86.36","",""
"27/06/2023 05:00:00 - 27/06/2023 06:00:00","BZN|ES","Without sequence","90.55","",""
"27/06/2023 06:00:00 - 27/06/2023 07:00:00","BZN|ES","Without sequence","108.89","",""
"27/06/2023 07:00:00 - 27/06/2023 08:00:00","BZN|ES","Without sequence","115.8","",""
"27/06/2023 08:00:00 - 27/06/2023 09:00:00","BZN|ES","Without sequence","115.31","",""
"27/06/2023 09:00:00 - 27/06/2023 10:00:00","BZN|ES","Without sequence","91.95","",""
"27/06/2023 10:00:00 - 27/06/2023 11:00:00","BZN|ES","Without sequence","90.0","",""
"27/06/2023 11:00:00 - 27/06/2023 12:00:00","BZN|ES","Without sequence","88.03","",""
"27/06/2023 12:00:00 - 27/06/2023 13:00:00","BZN|ES","Without sequence","84.67","",""
"27/06/2023 13:00:00 - 27/06/2023 14:00:00","BZN|ES","Without sequence","85.31","",""
"27/06/2023 14:00:00 - 27/06/2023 15:00:00","BZN|ES","Without sequence","84.74","",""
"27/06/2023 15:00:00 - 27/06/2023 16:00:00","BZN|ES","Without sequence","83.2","",""
"27/06/2023 16:00:00 - 27/06/2023 17:00:00","BZN|ES","Without sequence","89.05","",""
"27/06/2023 17:00:00 - 27/06/2023 18:00:00","BZN|ES","Without sequence","96.4","",""
"27/06/2023 18:00:00 - 27/06/2023 19:00:00","BZN|ES","Without sequence","107.12","",""
"27/06/2023 19:00:00 - 27/06/2023 20:00:00","BZN|ES","Without sequence","115.7","",""
"27/06/2023 20:00:00 - 27/06/2023 21:00:00","BZN|ES","Without sequence","121.1","",""
"27/06/2023 21:00:00 - 27/06/2023 22:00:00","BZN|ES","Without sequence","127.6","",""
"27/06/2023 22:00:00 - 27/06/2023 23:00:00","BZN|ES","Without sequence","125.06","",""
"27/06/2023 23:00:00 - 28/06/2023 00:00:00","BZN|ES","Without sequence","116.16","",""
"28/06/2023 00:00:00 - 28/06/2023 01:00:00","BZN|ES","Without sequence","97.95","",""
"28/06/2023 01:00:00 - 28/06/2023 02:00:00","BZN|ES","Without sequence","90.54","",""
"28/06/2023 02:00:00 - 28/06/2023 03:00:00","BZN|ES","Without sequence","87.0","",""
"28/06/2023 03:00:00 - 28/06/2023 04:00:00","BZN|ES","Without sequence","86.16","",""
"28/06/2023 04:00:00 - 28/06/2023 05:00:00","BZN|ES","Without sequence","86.16","",""
"28/06/2023 05:00:00 - 28/06/2023 06:00:00","BZN|ES","Without sequence","90.27","",""
"28/06/2023 06:00:00 - 28/06/2023 07:00:00","BZN|ES","Without sequence","93.8","",""
"28/06/2023 07:00:00 - 28/06/2023 08:00:00","BZN|ES","Without sequence","112.63","",""
"28/06/2023 08:00:00 - 28/06/2023 09:00:00","BZN|ES","Without sequence","120.1","",""
"28/06/2023 09:00:00 - 28/06/2023 10:00:00","BZN|ES","Without sequence","108.0","",""
"28/06/2023 10:00:00 - 28/06/2023 11:00:00","BZN|ES","Without sequence","101.89","",""
"28/06/2023 11:00:00 - 28/06/2023 12:00:00","BZN|ES","Without sequence","99.3","",""
"28/06/2023 12:00:00 - 28/06/2023 13:00:00","BZN|ES","Without sequence","101.18","",""
"28/06/2023 13:00:00 - 28/06/2023 14:00:00","BZN|ES","Without sequence","97.42","",""
"28/06/2023 14:00:00 - 28/06/2023 15:00:00","BZN|ES","Without sequence","95.59","",""
"28/06/2023 15:00:00 - 28/06/2023 16:00:00","BZN|ES","Without sequence","95.39","",""
"28/06/2023 16:00:00 - 28/06/2023 17:00:00","BZN|ES","Without sequence","97.6","",""
"28/06/2023 17:00:00 - 28/06/2023 18:00:00","BZN|ES","Without sequence","105.0","",""
"28/06/2023 18:00:00 - 28/06/2023 19:00:00","BZN|ES","Without sequence","105.0","",""
"28/06/2023 19:00:00 - 28/06/2023 20:00:00","BZN|ES","Without sequence","115.24","",""
"28/06/2023 20:00:00 - 28/06/2023 21:00:00","BZN|ES","Without sequence","122.93","",""
"28/06/2023 21:00:00 - 28/06/2023 22:00:00","BZN|ES","Without sequence","130.9","",""
"28/06/2023 22:00:00 - 28/06/2023 23:00:00","BZN|ES","Without sequence","130.0","",""
"28/06/2023 23:00:00 - 29/06/2023 00:00:00","BZN|ES","Without sequence","121.1","",""
"29/06/2023 00:00:00 - 29/06/2023 01:00:00","BZN|ES","Without sequence","119.46","",""
"29/06/2023 01:00:00 - 29/06/2023 02:00:00","BZN|ES","Without sequence","110.06","",""
"29/06/2023 02:00:00 - 29/06/2023 03:00:00","BZN|ES","Without sequence","107.51","",""
"29/06/2023 03:00:00 - 29/06/2023 04:00:00","BZN|ES","Without sequence","104.5","",""
"29/06/2023 04:00:00 - 29/06/2023 05:00:00","BZN|ES","Without sequence","97.09","",""
"29/06/2023 05:00:00 - 29/06/2023 06:00:00","BZN|ES","Without sequence","101.54","",""
"29/06/2023 06:00:00 - 29/06/2023 07:00:00","BZN|ES","Without sequence","113.97","",""
"29/06/2023 07:00:00 - 29/06/2023 08:00:00","BZN|ES","Without sequence","129.29","",""
"29/06/2023 08:00:00 - 29/06/2023 09:00:00","BZN|ES","Without sequence","127.5","",""
"29/06/2023 09:00:00 - 29/06/2023 10:00:00","BZN|ES","Without sequence","116.39","",""
"29/06/2023 10:00:00 - 29/06/2023 11:00:00","BZN|ES","Without sequence","105.95","",""
"29/06/2023 11:00:00 - 29/06/2023 12:00:00","BZN|ES","Without sequence","98.6","",""
"29/06/2023 12:00:00 - 29/06/2023 13:00:00","BZN|ES","Without sequence","97.98","",""
"29/06/2023 13:00:00 - 29/06/2023 14:00:00","BZN|ES","Without sequence","96.88","",""
"29/06/2023 14:00:00 - 29/06/2023 15:00:00","BZN|ES","Without sequence","89.0","",""
"29/06/2023 15:00:00 - 29/06/2023 16:00:00","BZN|ES","Without sequence","85.0","",""
"29/06/2023 16:00:00 - 29/06/2023 17:00:00","BZN|ES","Without sequence","83.96","",""
"29/06/2023 17:00:00 - 29/06/2023 18:00:00","BZN|ES","Without sequence","83.51","",""
"29/06/2023 18:00:00 - 29/06/2023 19:00:00","BZN|ES","Without sequence","82.51","",""
"29/06/2023 19:00:00 - 29/06/2023 20:00:00","BZN|ES","Without sequence","83.9","",""
"29/06/2023 20:00:00 - 29/06/2023 21:00:00","BZN|ES","Without sequence","97.96","",""
"29/06/2023 21:00:00 - 29/06/2023 22:00:00","BZN|ES","Without sequence","122.03","",""
"29/06/2023 22:00:00 - 29/06/2023 23:00:00","BZN|ES","Without sequence","124.76","",""
"29/06/2023 23:00:00 - 30/06/2023 00:00:00","BZN|ES","Without sequence","112.63","",""
"30/06/2023 00:00:00 - 30/06/2023 01:00:00","BZN|ES","Without sequence","115.04","",""
"30/06/2023 01:00:00 - 30/06/2023 02:00:00","BZN|ES","Without sequence","103.41","",""
"30/06/2023 02:00:00 - 30/06/2023 03:00:00","BZN|ES","Without sequence","96.68","",""
"30/06/2023 03:00:00 - 30/06/2023 04:00:00","BZN|ES","Without sequence","85.13","",""
"30/06/2023 04:00:00 - 30/06/2023 05:00:00","BZN|ES","Without sequence","83.08","",""
"30/06/2023 05:00:00 - 30/06/2023 06:00:00","BZN|ES","Without sequence","85.0","",""
"30/06/2023 06:00:00 - 30/06/2023 07:00:00","BZN|ES","Without sequence","92.13","",""
"30/06/2023 07:00:00 - 30/06/2023 08:00:00","BZN|ES","Without sequence","116.7","",""
"30/06/2023 08:00:00 - 30/06/2023 09:00:00","BZN|ES","Without sequence","114.33","",""
"30/06/2023 09:00:00 - 30/06/2023 10:00:00","BZN|ES","Without sequence","90.0","",""
"30/06/2023 10:00:00 - 30/06/2023 11:00:00","BZN|ES","Without sequence","79.1","",""
"30/06/2023 11:00:00 - 30/06/2023 12:00:00","BZN|ES","Without sequence","83.07","",""
"30/06/2023 12:00:00 - 30/06/2023 13:00:00","BZN|ES","Without sequence","86.87","",""
"30/06/2023 13:00:00 - 30/06/2023 14:00:00","BZN|ES","Without sequence","89.0","",""
"30/06/2023 14:00:00 - 30/06/2023 15:00:00","BZN|ES","Without sequence","86.87","",""
"30/06/2023 15:00:00 - 30/06/2023 16:00:00","BZN|ES","Without sequence","80.0","",""
"30/06/2023 16:00:00 - 30/06/2023 17:00:00","BZN|ES","Without sequence","80.0","",""
"30/06/2023 17:00:00 - 30/06/2023 18:00:00","BZN|ES","Without sequence","78.6","",""
"30/06/2023 18:00:00 - 30/06/2023 19:00:00","BZN|ES","Without sequence","86.9","",""
"30/06/2023 19:00:00 - 30/06/2023 20:00:00","BZN|ES","Without sequence","111.08","",""
"30/06/2023 20:00:00 - 30/06/2023 21:00:00","BZN|ES","Without sequence","118.05","",""
"30/06/2023 21:00:00 - 30/06/2023 22:00:00","BZN|ES","Without sequence","118.05","",""
"30/06/2023 22:00:00 - 30/06/2023 23:00:00","BZN|ES","Without sequence","123.2","",""
"30/06/2023 23:00:00 - 01/07/2023 00:00:00","BZN|ES","Without sequence","115.4","",""
"01/07/2023 00:00:00 - 01/07/2023 01:00:00","BZN|ES","Without sequence","102.51","",""
"01/07/2023 01:00:00 - 01/07/2023 02:00:00","BZN|ES","Without sequence","102.51","",""
"01/07/2023 02:00:00 - 01/07/2023 03:00:00","BZN|ES","Without sequence","89.19","",""
"01/07/2023 03:00:00 - 01/07/2023 04:00:00","BZN|ES","Without sequence","87.5","",""
"01/07/2023 04:00:00 - 01/07/2023 05:00:00","BZN|ES","Without sequence","86.79","",""
"01/07/2023 05:00:00 - 01/07/2023 06:00:00","BZN|ES","Without sequence","85.0","",""
"01/07/2023 06:00:00 - 01/07/2023 07:00:00","BZN|ES","Without sequence","85.0","",""
"01/07/2023 07:00:00 - 01/07/2023 08:00:00","BZN|ES","Without sequence","80.0","",""
"01/07/2023 08:00:00 - 01/07/2023 09:00:00","BZN|ES","Without sequence","62.29","",""
"01/07/2023 09:00:00 - 01/07/2023 10:00:00","BZN|ES","Without sequence","50.41","",""
"01/07/2023 10:00:00 - 01/07/2023 11:00:00","BZN|ES","Without sequence","43.71","",""
"01/07/2023 11:00:00 - 01/07/2023 12:00:00","BZN|ES","Without sequence","24.61","",""
"01/07/2023 12:00:00 - 01/07/2023 13:00:00","BZN|ES","Without sequence","16.83","",""
"01/07/2023 13:00:00 - 01/07/2023 14:00:00","BZN|ES","Without sequence","4.43","",""
"01/07/2023 14:00:00 - 01/07/2023 15:00:00","BZN|ES","Without sequence","1.64","",""
"01/07/2023 15:00:00 - 01/07/2023 16:00:00","BZN|ES","Without sequence","0.0","",""
"01/07/2023 16:00:00 - 01/07/2023 17:00:00","BZN|ES","Without sequence","0.0","",""
"01/07/2023 17:00:00 - 01/07/2023 18:00:00","BZN|ES","Without sequence","1.64","",""
"01/07/2023 18:00:00 - 01/07/2023 19:00:00","BZN|ES","Without sequence","22.0","",""
"01/07/2023 19:00:00 - 01/07/2023 20:00:00","BZN|ES","Without sequence","65.0","",""
"01/07/2023 20:00:00 - 01/07/2023 21:00:00","BZN|ES","Without sequence","82.14","",""
"01/07/2023 21:00:00 - 01/07/2023 22:00:00","BZN|ES","Without sequence","119.05","",""
"01/07/2023 22:00:00 - 01/07/2023 23:00:00","BZN|ES","Without sequence","120.2","",""
"01/07/2023 23:00:00 - 02/07/2023 00:00:00","BZN|ES","Without sequence","115.8","",""
"02/07/2023 00:00:00 - 02/07/2023 01:00:00","BZN|ES","Without sequence","107.59","",""
"02/07/2023 01:00:00 - 02/07/2023 02:00:00","BZN|ES","Without sequence","85.2","",""
"02/07/2023 02:00:00 - 02/07/2023 03:00:00","BZN|ES","Without sequence","75.73","",""
"02/07/2023 03:00:00 - 02/07/2023 04:00:00","BZN|ES","Without sequence","72.68","",""
"02/07/2023 04:00:00 - 02/07/2023 05:00:00","BZN|ES","Without sequence","72.68","",""
"02/07/2023 05:00:00 - 02/07/2023 06:00:00","BZN|ES","Without sequence","72.68","",""
"02/07/2023 06:00:00 - 02/07/2023 07:00:00","BZN|ES","Without sequence","72.68","",""
"02/07/2023 07:00:00 - 02/07/2023 08:00:00","BZN|ES","Without sequence","70.0","",""
"02/07/2023 08:00:00 - 02/07/2023 09:00:00","BZN|ES","Without sequence","11.46","",""
"02/07/2023 09:00:00 - 02/07/2023 10:00:00","BZN|ES","Without sequence","0.0","",""
"02/07/2023 10:00:00 - 02/07/2023 11:00:00","BZN|ES","Without sequence","0.0","",""
"02/07/2023 11:00:00 - 02/07/2023 12:00:00","BZN|ES","Without sequence","0.0","",""
"02/07/2023 12:00:00 - 02/07/2023 13:00:00","BZN|ES","Without sequence","0.0","",""
"02/07/2023 13:00:00 - 02/07/2023 14:00:00","BZN|ES","Without sequence","1.64","",""
"02/07/2023 14:00:00 - 02/07/2023 15:00:00","BZN|ES","Without sequence","1.64","",""
"02/07/2023 15:00:00 - 02/07/2023 16:00:00","BZN|ES","Without sequence","0.0","",""
"02/07/2023 16:00:00 - 02/07/2023 17:00:00","BZN|ES","Without sequence","0.0","",""
"02/07/2023 17:00:00 - 02/07/2023 18:00:00","BZN|ES","Without sequence","0.0","",""
"02/07/2023 18:00:00 - 02/07/2023 19:00:00","BZN|ES","Without sequence","1.64","",""
"02/07/2023 19:00:00 - 02/07/2023 20:00:00","BZN|ES","Without sequence","25.0","",""
"02/07/2023 20:00:00 - 02/07/2023 21:00:00","BZN|ES","Without sequence","107.59","",""
"02/07/2023 21:00:00 - 02/07/2023 22:00:00","BZN|ES","Without sequence","124.57","",""
"02/07/2023 22:00:00 - 02/07/2023 23:00:00","BZN|ES","Without sequence","130.0","",""
"02/07/2023 23:00:00 - 03/07/2023 00:00:00","BZN|ES","Without sequence","125.9","",""
"03/07/2023 00:00:00 - 03/07/2023 01:00:00","BZN|ES","Without sequence","129.29","",""
"03/07/2023 01:00:00 - 03/07/2023 02:00:00","BZN|ES","Without sequence","126.96","",""
"03/07/2023 02:00:00 - 03/07/2023 03:00:00","BZN|ES","Without sequence","112.97","",""
"03/07/2023 03:00:00 - 03/07/2023 04:00:00","BZN|ES","Without sequence","112.97","",""
"03/07/2023 04:00:00 - 03/07/2023 05:00:00","BZN|ES","Without sequence","121.5","",""
"03/07/2023 05:00:00 - 03/07/2023 06:00:00","BZN|ES","Without sequence","126.43","",""
"03/07/2023 06:00:00 - 03/07/2023 07:00:00","BZN|ES","Without sequence","129.29","",""
"03/07/2023 07:00:00 - 03/07/2023 08:00:00","BZN|ES","Without sequence","131.61","",""
"03/07/2023 08:00:00 - 03/07/2023 09:00:00","BZN|ES","Without sequence","129.3","",""
"03/07/2023 09:00:00 - 03/07/2023 10:00:00","BZN|ES","Without sequence","124.0","",""
"03/07/2023 10:00:00 - 03/07/2023 11:00:00","BZN|ES","Without sequence","112.97","",""
"03/07/2023 11:00:00 - 03/07/2023 12:00:00","BZN|ES","Without sequence","107.72","",""
"03/07/2023 12:00:00 - 03/07/2023 13:00:00","BZN|ES","Without sequence","107.72","",""
"03/07/2023 13:00:00 - 03/07/2023 14:00:00","BZN|ES","Without sequence","107.72","",""
"03/07/2023 14:00:00 - 03/07/2023 15:00:00","BZN|ES","Without sequence","100.0","",""
"03/07/2023 15:00:00 - 03/07/2023 16:00:00","BZN|ES","Without sequence","90.0","",""
"03/07/2023 16:00:00 - 03/07/2023 17:00:00","BZN|ES","Without sequence","88.08","",""
"03/07/2023 17:00:00 - 03/07/2023 18:00:00","BZN|ES","Without sequence","95.2","",""
"03/07/2023 18:00:00 - 03/07/2023 19:00:00","BZN|ES","Without sequence","97.84","",""
"03/07/2023 19:00:00 - 03/07/2023 20:00:00","BZN|ES","Without sequence","117.41","",""
"03/07/2023 20:00:00 - 03/07/2023 21:00:00","BZN|ES","Without sequence","130.0","",""
"03/07/2023 21:00:00 - 03/07/2023 22:00:00","BZN|ES","Without sequence","138.1","",""
"03/07/2023 22:00:00 - 03/07/2023 23:00:00","BZN|ES","Without sequence","139.49","",""
"03/07/2023 23:00:00 - 04/07/2023 00:00:00","BZN|ES","Without sequence","132.0","",""
"04/07/2023 00:00:00 - 04/07/2023 01:00:00","BZN|ES","Without sequence","129.29","",""
"04/07/2023 01:00:00 - 04/07/2023 02:00:00","BZN|ES","Without sequence","120.0","",""
"04/07/2023 02:00:00 - 04/07/2023 03:00:00","BZN|ES","Without sequence","125.02","",""
"04/07/2023 03:00:00 - 04/07/2023 04:00:00","BZN|ES","Without sequence","114.0","",""
"04/07/2023 04:00:00 - 04/07/2023 05:00:00","BZN|ES","Without sequence","111.78","",""
"04/07/2023 05:00:00 - 04/07/2023 06:00:00","BZN|ES","Without sequence","123.93","",""
"04/07/2023 06:00:00 - 04/07/2023 07:00:00","BZN|ES","Without sequence","129.29","",""
"04/07/2023 07:00:00 - 04/07/2023 08:00:00","BZN|ES","Without sequence","130.47","",""
"04/07/2023 08:00:00 - 04/07/2023 09:00:00","BZN|ES","Without sequence","128.01","",""
"04/07/2023 09:00:00 - 04/07/2023 10:00:00","BZN|ES","Without sequence","108.52","",""
"04/07/2023 10:00:00 - 04/07/2023 11:00:00","BZN|ES","Without sequence","93.68","",""
"04/07/2023 11:00:00 - 04/07/2023 12:00:00","BZN|ES","Without sequence","92.0","",""
"04/07/2023 12:00:00 - 04/07/2023 13:00:00","BZN|ES","Without sequence","91.78","",""
"04/07/2023 13:00:00 - 04/07/2023 14:00:00","BZN|ES","Without sequence","91.78","",""
"04/07/2023 14:00:00 - 04/07/2023 15:00:00","BZN|ES","Without sequence","87.78","",""
"04/07/2023 15:00:00 - 04/07/2023 16:00:00","BZN|ES","Without sequence","84.99","",""
"04/07/2023 16:00:00 - 04/07/2023 17:00:00","BZN|ES","Without sequence","84.74","",""
"04/07/2023 17:00:00 - 04/07/2023 18:00:00","BZN|ES","Without sequence","93.68","",""
"04/07/2023 18:00:00 - 04/07/2023 19:00:00","BZN|ES","Without sequence","99.91","",""
"04/07/2023 19:00:00 - 04/07/2023 20:00:00","BZN|ES","Without sequence","125.64","",""
"04/07/2023 20:00:00 - 04/07/2023 21:00:00","BZN|ES","Without sequence","133.88","",""
"04/07/2023 21:00:00 - 04/07/2023 22:00:00","BZN|ES","Without sequence","140.7","",""
"04/07/2023 22:00:00 - 04/07/2023 23:00:00","BZN|ES","Without sequence","139.82","",""
"04/07/2023 23:00:00 - 05/07/2023 00:00:00","BZN|ES","Without sequence","132.0","",""
"05/07/2023 00:00:00 - 05/07/2023 01:00:00","BZN|ES","Without sequence","118.83","",""
"05/07/2023 01:00:00 - 05/07/2023 02:00:00","BZN|ES","Without sequence","106.74","",""
"05/07/2023 02:00:00 - 05/07/2023 03:00:00","BZN|ES","Without sequence","98.81","",""
"05/07/2023 03:00:00 - 05/07/2023 04:00:00","BZN|ES","Without sequence","94.84","",""
"05/07/2023 04:00:00 - 05/07/2023 05:00:00","BZN|ES","Without sequence","93.32","",""
"05/07/2023 05:00:00 - 05/07/2023 06:00:00","BZN|ES","Without sequence","94.84","",""
"05/07/2023 06:00:00 - 05/07/2023 07:00:00","BZN|ES","Without sequence","121.48","",""
"05/07/2023 07:00:00 - 05/07/2023 08:00:00","BZN|ES","Without sequence","128.95","",""
"05/07/2023 08:00:00 - 05/07/2023 09:00:00","BZN|ES","Without sequence","122.0","",""
"05/07/2023 09:00:00 - 05/07/2023 10:00:00","BZN|ES","Without sequence","108.01","",""
"05/07/2023 10:00:00 - 05/07/2023 11:00:00","BZN|ES","Without sequence","93.52","",""
"05/07/2023 11:00:00 - 05/07/2023 12:00:00","BZN|ES","Without sequence","93.52","",""
"05/07/2023 12:00:00 - 05/07/2023 13:00:00","BZN|ES","Without sequence","93.62","",""
"05/07/2023 13:00:00 - 05/07/2023 14:00:00","BZN|ES","Without sequence","95.0","",""
"05/07/2023 14:00:00 - 05/07/2023 15:00:00","BZN|ES","Without sequence","93.02","",""
"05/07/2023 15:00:00 - 05/07/2023 16:00:00","BZN|ES","Without sequence","91.0","",""
"05/07/2023 16:00:00 - 05/07/2023 17:00:00","BZN|ES","Without sequence","90.1","",""
"05/07/2023 17:00:00 - 05/07/2023 18:00:00","BZN|ES","Without sequence","91.42","",""
"05/07/2023 18:00:00 - 05/07/2023 19:00:00","BZN|ES","Without sequence","93.32","",""
"05/07/2023 19:00:00 - 05/07/2023 20:00:00","BZN|ES","Without sequence","106.74","",""
"05/07/2023 20:00:00 - 05/07/2023 21:00:00","BZN|ES","Without sequence","128.76","",""
"05/07/2023 21:00:00 - 05/07/2023 22:00:00","BZN|ES","Without sequence","135.14","",""
"05/07/2023 22:00:00 - 05/07/2023 23:00:00","BZN|ES","Without sequence","135.05","",""
"05/07/2023 23:00:00 - 06/07/2023 00:00:00","BZN|ES","Without sequence","128.95","",""
"06/07/2023 00:00:00 - 06/07/2023 01:00:00","BZN|ES","Without sequence","125.0","",""
"06/07/2023 01:00:00 - 06/07/2023 02:00:00","BZN|ES","Without sequence","120.19","",""
"06/07/2023 02:00:00 - 06/07/2023 03:00:00","BZN|ES","Without sequence","110.0","",""
"06/07/2023 03:00:00 - 06/07/2023 04:00:00","BZN|ES","Without sequence","109.0","",""
"06/07/2023 04:00:00 - 06/07/2023 05:00:00","BZN|ES","Without sequence","109.0","",""
"06/07/2023 05:00:00 - 06/07/2023 06:00:00","BZN|ES","Without sequence","116.63","",""
"06/07/2023 06:00:00 - 06/07/2023 07:00:00","BZN|ES","Without sequence","126.87","",""
"06/07/2023 07:00:00 - 06/07/2023 08:00:00","BZN|ES","Without sequence","129.78","",""
"06/07/2023 08:00:00 - 06/07/2023 09:00:00","BZN|ES","Without sequence","127.55","",""
"06/07/2023 09:00:00 - 06/07/2023 10:00:00","BZN|ES","Without sequence","116.89","",""
"06/07/2023 10:00:00 - 06/07/2023 11:00:00","BZN|ES","Without sequence","106.78","",""
"06/07/2023 11:00:00 - 06/07/2023 12:00:00","BZN|ES","Without sequence","92.0","",""
"06/07/2023 12:00:00 - 06/07/2023 13:00:00","BZN|ES","Without sequence","98.08","",""
"06/07/2023 13:00:00 - 06/07/2023 14:00:00","BZN|ES","Without sequence","89.5","",""
"06/07/2023 14:00:00 - 06/07/2023 15:00:00","BZN|ES","Without sequence","86.67","",""
"06/07/2023 15:00:00 - 06/07/2023 16:00:00","BZN|ES","Without sequence","85.02","",""
"06/07/2023 16:00:00 - 06/07/2023 17:00:00","BZN|ES","Without sequence","88.1","",""
"06/07/2023 17:00:00 - 06/07/2023 18:00:00","BZN|ES","Without sequence","98.93","",""
"06/07/2023 18:00:00 - 06/07/2023 19:00:00","BZN|ES","Without sequence","110.01","",""
"06/07/2023 19:00:00 - 06/07/2023 20:00:00","BZN|ES","Without sequence","120.81","",""
"06/07/2023 20:00:00 - 06/07/2023 21:00:00","BZN|ES","Without sequence","131.15","",""
"06/07/2023 21:00:00 - 06/07/2023 22:00:00","BZN|ES","Without sequence","131.83","",""
"06/07/2023 22:00:00 - 06/07/2023 23:00:00","BZN|ES","Without sequence","129.85","",""
"06/07/2023 23:00:00 - 07/07/2023 00:00:00","BZN|ES","Without sequence","126.87","",""
"07/07/2023 00:00:00 - 07/07/2023 01:00:00","BZN|ES","Without sequence","123.2","",""
"07/07/2023 01:00:00 - 07/07/2023 02:00:00","BZN|ES","Without sequence","118.1","",""
"07/07/2023 02:00:00 - 07/07/2023 03:00:00","BZN|ES","Without sequence","114.49","",""
"07/07/2023 03:00:00 - 07/07/2023 04:00:00","BZN|ES","Without sequence","114.49","",""
"07/07/2023 04:00:00 - 07/07/2023 05:00:00","BZN|ES","Without sequence","112.82","",""
"07/07/2023 05:00:00 - 07/07/2023 06:00:00","BZN|ES","Without sequence","110.57","",""
"07/07/2023 06:00:00 - 07/07/2023 07:00:00","BZN|ES","Without sequence","120.0","",""
"07/07/2023 07:00:00 - 07/07/2023 08:00:00","BZN|ES","Without sequence","126.87","",""
"07/07/2023 08:00:00 - 07/07/2023 09:00:00","BZN|ES","Without sequence","120.55","",""
"07/07/2023 09:00:00 - 07/07/2023 10:00:00","BZN|ES","Without sequence","105.0","",""
"07/07/2023 10:00:00 - 07/07/2023 11:00:00","BZN|ES","Without sequence","95.86","",""
"07/07/2023 11:00:00 - 07/07/2023 12:00:00","BZN|ES","Without sequence","84.95","",""
"07/07/2023 12:00:00 - 07/07/2023 13:00:00","BZN|ES","Without sequence","84.0","",""
