"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"09/04/2021 09:00:00 - 09/04/2021 10:00:00","BZN|FR","Without sequence","86.48","",""
"09/04/2021 10:00:00 - 09/04/2021 11:00:00","BZN|FR","Without sequence","80.27","",""
"09/04/2021 11:00:00 - 09/04/2021 12:00:00","BZN|FR","Without sequence","73.97","",""
"09/04/2021 12:00:00 - 09/04/2021 13:00:00","BZN|FR","Without sequence","70.79","",""
"09/04/2021 13:00:00 - 09/04/2021 14:00:00","BZN|FR","Without sequence","65.13","",""
"09/04/2021 14:00:00 - 09/04/2021 15:00:00","BZN|FR","Without sequence","62.36","",""
"09/04/2021 15:00:00 - 09/04/2021 16:00:00","BZN|FR","Without sequence","61.16","",""
"09/04/2021 16:00:00 - 09/04/2021 17:00:00","BZN|FR","Without sequence","58.12","",""
"09/04/2021 17:00:00 - 09/04/2021 18:00:00","BZN|FR","Without sequence","63.93","",""
"09/04/2021 18:00:00 - 09/04/2021 19:00:00","BZN|FR","Without sequence","70.68","",""
"09/04/2021 19:00:00 - 09/04/2021 20:00:00","BZN|FR","Without sequence","83.0","",""
"09/04/2021 20:00:00 - 09/04/2021 21:00:00","BZN|FR","Without sequence","84.9","",""
"09/04/2021 21:00:00 - 09/04/2021 22:00:00","BZN|FR","Without sequence","76.51","",""
"09/04/2021 22:00:00 - 09/04/2021 23:00:00","BZN|FR","Without sequence","73.25","",""
"09/04/2021 23:00:00 - 10/04/2021 00:00:00","BZN|FR","Without sequence","70.01","",""
"10/04/2021 00:00:00 - 10/04/2021 01:00:00","BZN|FR","Without sequence","66.02","",""
"10/04/2021 01:00:00 - 10/04/2021 02:00:00","BZN|FR","Without sequence","61.21","",""
"10/04/2021 02:00:00 - 10/04/2021 03:00:00","BZN|FR","Without sequence","58.02","",""
"10/04/2021 03:00:00 - 10/04/2021 04:00:00","BZN|FR","Without sequence","55.56","",""
"10/04/2021 04:00:00 - 10/04/2021 05:00:00","BZN|FR","Without sequence","52.39","",""
"10/04/2021 05:00:00 - 10/04/2021 06:00:00","BZN|FR","Without sequence","54.04","",""
"10/04/2021 06:00:00 - 10/04/2021 07:00:00","BZN|FR","Without sequence","59.03","",""
"10/04/2021 07:00:00 - 10/04/2021 08:00:00","BZN|FR","Without sequence","59.62","",""
"10/04/2021 08:00:00 - 10/04/2021 09:00:00","BZN|FR","Without sequence","66.2","",""
"10/04/2021 09:00:00 - 10/04/2021 10:00:00","BZN|FR","Without sequence","69.19","",""
"10/04/2021 10:00:00 - 10/04/2021 11:00:00","BZN|FR","Without sequence","64.51","",""
"10/04/2021 11:00:00 - 10/04/2021 12:00:00","BZN|FR","Without sequence","61.21","",""
"10/04/2021 12:00:00 - 10/04/2021 13:00:00","BZN|FR","Without sequence","59.37","",""
"10/04/2021 13:00:00 - 10/04/2021 14:00:00","BZN|FR","Without sequence","52.5","",""
"10/04/2021 14:00:00 - 10/04/2021 15:00:00","BZN|FR","Without sequence","50.08","",""
"10/04/2021 15:00:00 - 10/04/2021 16:00:00","BZN|FR","Without sequence","50.01","",""
"10/04/2021 16:00:00 - 10/04/2021 17:00:00","BZN|FR","Without sequence","52.04","",""
"10/04/2021 17:00:00 - 10/04/2021 18:00:00","BZN|FR","Without sequence","59.84","",""
"10/04/2021 18:00:00 - 10/04/2021 19:00:00","BZN|FR","Without sequence","65.7","",""
"10/04/2021 19:00:00 - 10/04/2021 20:00:00","BZN|FR","Without sequence","69.24","",""
"10/04/2021 20:00:00 - 10/04/2021 21:00:00","BZN|FR","Without sequence","68.92","",""
"10/04/2021 21:00:00 - 10/04/2021 22:00:00","BZN|FR","Without sequence","62.69","",""
"10/04/2021 22:00:00 - 10/04/2021 23:00:00","BZN|FR","Without sequence","57.72","",""
"10/04/2021 23:00:00 - 11/04/2021 00:00:00","BZN|FR","Without sequence","55.98","",""
"11/04/2021 00:00:00 - 11/04/2021 01:00:00","BZN|FR","Without sequence","59.18","",""
"11/04/2021 01:00:00 - 11/04/2021 02:00:00","BZN|FR","Without sequence","50.01","",""
"11/04/2021 02:00:00 - 11/04/2021 03:00:00","BZN|FR","Without sequence","57.21","",""
"11/04/2021 03:00:00 - 11/04/2021 04:00:00","BZN|FR","Without sequence","53.75","",""
"11/04/2021 04:00:00 - 11/04/2021 05:00:00","BZN|FR","Without sequence","50.24","",""
"11/04/2021 05:00:00 - 11/04/2021 06:00:00","BZN|FR","Without sequence","50.97","",""
"11/04/2021 06:00:00 - 11/04/2021 07:00:00","BZN|FR","Without sequence","51.81","",""
"11/04/2021 07:00:00 - 11/04/2021 08:00:00","BZN|FR","Without sequence","49.4","",""
"11/04/2021 08:00:00 - 11/04/2021 09:00:00","BZN|FR","Without sequence","52.91","",""
"11/04/2021 09:00:00 - 11/04/2021 10:00:00","BZN|FR","Without sequence","55.35","",""
"11/04/2021 10:00:00 - 11/04/2021 11:00:00","BZN|FR","Without sequence","56.54","",""
"11/04/2021 11:00:00 - 11/04/2021 12:00:00","BZN|FR","Without sequence","53.2","",""
"11/04/2021 12:00:00 - 11/04/2021 13:00:00","BZN|FR","Without sequence","53.23","",""
"11/04/2021 13:00:00 - 11/04/2021 14:00:00","BZN|FR","Without sequence","45.9","",""
"11/04/2021 14:00:00 - 11/04/2021 15:00:00","BZN|FR","Without sequence","41.92","",""
"11/04/2021 15:00:00 - 11/04/2021 16:00:00","BZN|FR","Without sequence","41.29","",""
"11/04/2021 16:00:00 - 11/04/2021 17:00:00","BZN|FR","Without sequence","42.0","",""
"11/04/2021 17:00:00 - 11/04/2021 18:00:00","BZN|FR","Without sequence","44.36","",""
"11/04/2021 18:00:00 - 11/04/2021 19:00:00","BZN|FR","Without sequence","48.2","",""
"11/04/2021 19:00:00 - 11/04/2021 20:00:00","BZN|FR","Without sequence","62.04","",""
"11/04/2021 20:00:00 - 11/04/2021 21:00:00","BZN|FR","Without sequence","67.24","",""
"11/04/2021 21:00:00 - 11/04/2021 22:00:00","BZN|FR","Without sequence","67.2","",""
"11/04/2021 22:00:00 - 11/04/2021 23:00:00","BZN|FR","Without sequence","63.85","",""
"11/04/2021 23:00:00 - 12/04/2021 00:00:00","BZN|FR","Without sequence","62.36","",""
"12/04/2021 00:00:00 - 12/04/2021 01:00:00","BZN|FR","Without sequence","62.81","",""
"12/04/2021 01:00:00 - 12/04/2021 02:00:00","BZN|FR","Without sequence","56.86","",""
"12/04/2021 02:00:00 - 12/04/2021 03:00:00","BZN|FR","Without sequence","55.99","",""
"12/04/2021 03:00:00 - 12/04/2021 04:00:00","BZN|FR","Without sequence","53.73","",""
"12/04/2021 04:00:00 - 12/04/2021 05:00:00","BZN|FR","Without sequence","53.95","",""
"12/04/2021 05:00:00 - 12/04/2021 06:00:00","BZN|FR","Without sequence","61.94","",""
"12/04/2021 06:00:00 - 12/04/2021 07:00:00","BZN|FR","Without sequence","74.4","",""
"12/04/2021 07:00:00 - 12/04/2021 08:00:00","BZN|FR","Without sequence","85.86","",""
"12/04/2021 08:00:00 - 12/04/2021 09:00:00","BZN|FR","Without sequence","102.77","",""
"12/04/2021 09:00:00 - 12/04/2021 10:00:00","BZN|FR","Without sequence","99.0","",""
"12/04/2021 10:00:00 - 12/04/2021 11:00:00","BZN|FR","Without sequence","86.25","",""
"12/04/2021 11:00:00 - 12/04/2021 12:00:00","BZN|FR","Without sequence","86.83","",""
"12/04/2021 12:00:00 - 12/04/2021 13:00:00","BZN|FR","Without sequence","81.15","",""
"12/04/2021 13:00:00 - 12/04/2021 14:00:00","BZN|FR","Without sequence","74.38","",""
"12/04/2021 14:00:00 - 12/04/2021 15:00:00","BZN|FR","Without sequence","61.16","",""
"12/04/2021 15:00:00 - 12/04/2021 16:00:00","BZN|FR","Without sequence","58.97","",""
"12/04/2021 16:00:00 - 12/04/2021 17:00:00","BZN|FR","Without sequence","58.02","",""
"12/04/2021 17:00:00 - 12/04/2021 18:00:00","BZN|FR","Without sequence","61.07","",""
"12/04/2021 18:00:00 - 12/04/2021 19:00:00","BZN|FR","Without sequence","70.72","",""
"12/04/2021 19:00:00 - 12/04/2021 20:00:00","BZN|FR","Without sequence","80.0","",""
"12/04/2021 20:00:00 - 12/04/2021 21:00:00","BZN|FR","Without sequence","80.1","",""
"12/04/2021 21:00:00 - 12/04/2021 22:00:00","BZN|FR","Without sequence","78.0","",""
"12/04/2021 22:00:00 - 12/04/2021 23:00:00","BZN|FR","Without sequence","72.94","",""
"12/04/2021 23:00:00 - 13/04/2021 00:00:00","BZN|FR","Without sequence","71.43","",""
"13/04/2021 00:00:00 - 13/04/2021 01:00:00","BZN|FR","Without sequence","76.48","",""
"13/04/2021 01:00:00 - 13/04/2021 02:00:00","BZN|FR","Without sequence","72.07","",""
"13/04/2021 02:00:00 - 13/04/2021 03:00:00","BZN|FR","Without sequence","69.14","",""
"13/04/2021 03:00:00 - 13/04/2021 04:00:00","BZN|FR","Without sequence","68.99","",""
"13/04/2021 04:00:00 - 13/04/2021 05:00:00","BZN|FR","Without sequence","66.0","",""
"13/04/2021 05:00:00 - 13/04/2021 06:00:00","BZN|FR","Without sequence","71.73","",""
"13/04/2021 06:00:00 - 13/04/2021 07:00:00","BZN|FR","Without sequence","80.85","",""
"13/04/2021 07:00:00 - 13/04/2021 08:00:00","BZN|FR","Without sequence","103.15","",""
"13/04/2021 08:00:00 - 13/04/2021 09:00:00","BZN|FR","Without sequence","162.89","",""
"13/04/2021 09:00:00 - 13/04/2021 10:00:00","BZN|FR","Without sequence","142.98","",""
"13/04/2021 10:00:00 - 13/04/2021 11:00:00","BZN|FR","Without sequence","105.0","",""
"13/04/2021 11:00:00 - 13/04/2021 12:00:00","BZN|FR","Without sequence","85.85","",""
"13/04/2021 12:00:00 - 13/04/2021 13:00:00","BZN|FR","Without sequence","78.0","",""
"13/04/2021 13:00:00 - 13/04/2021 14:00:00","BZN|FR","Without sequence","72.0","",""
"13/04/2021 14:00:00 - 13/04/2021 15:00:00","BZN|FR","Without sequence","66.0","",""
"13/04/2021 15:00:00 - 13/04/2021 16:00:00","BZN|FR","Without sequence","62.36","",""
"13/04/2021 16:00:00 - 13/04/2021 17:00:00","BZN|FR","Without sequence","62.36","",""
"13/04/2021 17:00:00 - 13/04/2021 18:00:00","BZN|FR","Without sequence","65.97","",""
"13/04/2021 18:00:00 - 13/04/2021 19:00:00","BZN|FR","Without sequence","74.32","",""
"13/04/2021 19:00:00 - 13/04/2021 20:00:00","BZN|FR","Without sequence","85.85","",""
"13/04/2021 20:00:00 - 13/04/2021 21:00:00","BZN|FR","Without sequence","88.32","",""
"13/04/2021 21:00:00 - 13/04/2021 22:00:00","BZN|FR","Without sequence","86.72","",""
"13/04/2021 22:00:00 - 13/04/2021 23:00:00","BZN|FR","Without sequence","80.76","",""
"13/04/2021 23:00:00 - 14/04/2021 00:00:00","BZN|FR","Without sequence","78.98","",""
"14/04/2021 00:00:00 - 14/04/2021 01:00:00","BZN|FR","Without sequence","78.0","",""
"14/04/2021 01:00:00 - 14/04/2021 02:00:00","BZN|FR","Without sequence","72.0","",""
"14/04/2021 02:00:00 - 14/04/2021 03:00:00","BZN|FR","Without sequence","70.45","",""
"14/04/2021 03:00:00 - 14/04/2021 04:00:00","BZN|FR","Without sequence","69.05","",""
"14/04/2021 04:00:00 - 14/04/2021 05:00:00","BZN|FR","Without sequence","68.0","",""
"14/04/2021 05:00:00 - 14/04/2021 06:00:00","BZN|FR","Without sequence","70.66","",""
"14/04/2021 06:00:00 - 14/04/2021 07:00:00","BZN|FR","Without sequence","88.45","",""
"14/04/2021 07:00:00 - 14/04/2021 08:00:00","BZN|FR","Without sequence","118.52","",""
"14/04/2021 08:00:00 - 14/04/2021 09:00:00","BZN|FR","Without sequence","125.0","",""
"14/04/2021 09:00:00 - 14/04/2021 10:00:00","BZN|FR","Without sequence","104.28","",""
"14/04/2021 10:00:00 - 14/04/2021 11:00:00","BZN|FR","Without sequence","89.02","",""
"14/04/2021 11:00:00 - 14/04/2021 12:00:00","BZN|FR","Without sequence","77.69","",""
"14/04/2021 12:00:00 - 14/04/2021 13:00:00","BZN|FR","Without sequence","72.31","",""
"14/04/2021 13:00:00 - 14/04/2021 14:00:00","BZN|FR","Without sequence","67.97","",""
"14/04/2021 14:00:00 - 14/04/2021 15:00:00","BZN|FR","Without sequence","66.1","",""
"14/04/2021 15:00:00 - 14/04/2021 16:00:00","BZN|FR","Without sequence","61.97","",""
"14/04/2021 16:00:00 - 14/04/2021 17:00:00","BZN|FR","Without sequence","62.23","",""
"14/04/2021 17:00:00 - 14/04/2021 18:00:00","BZN|FR","Without sequence","65.96","",""
"14/04/2021 18:00:00 - 14/04/2021 19:00:00","BZN|FR","Without sequence","73.19","",""
"14/04/2021 19:00:00 - 14/04/2021 20:00:00","BZN|FR","Without sequence","97.45","",""
"14/04/2021 20:00:00 - 14/04/2021 21:00:00","BZN|FR","Without sequence","100.0","",""
"14/04/2021 21:00:00 - 14/04/2021 22:00:00","BZN|FR","Without sequence","85.62","",""
"14/04/2021 22:00:00 - 14/04/2021 23:00:00","BZN|FR","Without sequence","77.62","",""
"14/04/2021 23:00:00 - 15/04/2021 00:00:00","BZN|FR","Without sequence","74.2","",""
"15/04/2021 00:00:00 - 15/04/2021 01:00:00","BZN|FR","Without sequence","68.27","",""
"15/04/2021 01:00:00 - 15/04/2021 02:00:00","BZN|FR","Without sequence","63.38","",""
"15/04/2021 02:00:00 - 15/04/2021 03:00:00","BZN|FR","Without sequence","64.78","",""
"15/04/2021 03:00:00 - 15/04/2021 04:00:00","BZN|FR","Without sequence","59.71","",""
"15/04/2021 04:00:00 - 15/04/2021 05:00:00","BZN|FR","Without sequence","61.16","",""
"15/04/2021 05:00:00 - 15/04/2021 06:00:00","BZN|FR","Without sequence","65.81","",""
"15/04/2021 06:00:00 - 15/04/2021 07:00:00","BZN|FR","Without sequence","82.9","",""
"15/04/2021 07:00:00 - 15/04/2021 08:00:00","BZN|FR","Without sequence","105.05","",""
"15/04/2021 08:00:00 - 15/04/2021 09:00:00","BZN|FR","Without sequence","118.0","",""
"15/04/2021 09:00:00 - 15/04/2021 10:00:00","BZN|FR","Without sequence","99.8","",""
"15/04/2021 10:00:00 - 15/04/2021 11:00:00","BZN|FR","Without sequence","82.0","",""
"15/04/2021 11:00:00 - 15/04/2021 12:00:00","BZN|FR","Without sequence","75.16","",""
"15/04/2021 12:00:00 - 15/04/2021 13:00:00","BZN|FR","Without sequence","70.67","",""
"15/04/2021 13:00:00 - 15/04/2021 14:00:00","BZN|FR","Without sequence","69.0","",""
"15/04/2021 14:00:00 - 15/04/2021 15:00:00","BZN|FR","Without sequence","63.72","",""
"15/04/2021 15:00:00 - 15/04/2021 16:00:00","BZN|FR","Without sequence","60.55","",""
"15/04/2021 16:00:00 - 15/04/2021 17:00:00","BZN|FR","Without sequence","57.77","",""
"15/04/2021 17:00:00 - 15/04/2021 18:00:00","BZN|FR","Without sequence","61.18","",""
"15/04/2021 18:00:00 - 15/04/2021 19:00:00","BZN|FR","Without sequence","70.14","",""
"15/04/2021 19:00:00 - 15/04/2021 20:00:00","BZN|FR","Without sequence","82.89","",""
"15/04/2021 20:00:00 - 15/04/2021 21:00:00","BZN|FR","Without sequence","82.9","",""
"15/04/2021 21:00:00 - 15/04/2021 22:00:00","BZN|FR","Without sequence","78.0","",""
"15/04/2021 22:00:00 - 15/04/2021 23:00:00","BZN|FR","Without sequence","72.25","",""
"15/04/2021 23:00:00 - 16/04/2021 00:00:00","BZN|FR","Without sequence","68.58","",""
"16/04/2021 00:00:00 - 16/04/2021 01:00:00","BZN|FR","Without sequence","74.52","",""
"16/04/2021 01:00:00 - 16/04/2021 02:00:00","BZN|FR","Without sequence","69.13","",""
"16/04/2021 02:00:00 - 16/04/2021 03:00:00","BZN|FR","Without sequence","68.07","",""
"16/04/2021 03:00:00 - 16/04/2021 04:00:00","BZN|FR","Without sequence","65.87","",""
"16/04/2021 04:00:00 - 16/04/2021 05:00:00","BZN|FR","Without sequence","62.57","",""
"16/04/2021 05:00:00 - 16/04/2021 06:00:00","BZN|FR","Without sequence","64.75","",""
"16/04/2021 06:00:00 - 16/04/2021 07:00:00","BZN|FR","Without sequence","72.4","",""
"16/04/2021 07:00:00 - 16/04/2021 08:00:00","BZN|FR","Without sequence","86.09","",""
"16/04/2021 08:00:00 - 16/04/2021 09:00:00","BZN|FR","Without sequence","96.1","",""
"16/04/2021 09:00:00 - 16/04/2021 10:00:00","BZN|FR","Without sequence","88.96","",""
"16/04/2021 10:00:00 - 16/04/2021 11:00:00","BZN|FR","Without sequence","76.29","",""
"16/04/2021 11:00:00 - 16/04/2021 12:00:00","BZN|FR","Without sequence","72.01","",""
"16/04/2021 12:00:00 - 16/04/2021 13:00:00","BZN|FR","Without sequence","69.7","",""
"16/04/2021 13:00:00 - 16/04/2021 14:00:00","BZN|FR","Without sequence","62.36","",""
"16/04/2021 14:00:00 - 16/04/2021 15:00:00","BZN|FR","Without sequence","60.57","",""
"16/04/2021 15:00:00 - 16/04/2021 16:00:00","BZN|FR","Without sequence","59.0","",""
"16/04/2021 16:00:00 - 16/04/2021 17:00:00","BZN|FR","Without sequence","53.66","",""
"16/04/2021 17:00:00 - 16/04/2021 18:00:00","BZN|FR","Without sequence","57.94","",""
"16/04/2021 18:00:00 - 16/04/2021 19:00:00","BZN|FR","Without sequence","68.09","",""
"16/04/2021 19:00:00 - 16/04/2021 20:00:00","BZN|FR","Without sequence","80.1","",""
"16/04/2021 20:00:00 - 16/04/2021 21:00:00","BZN|FR","Without sequence","78.52","",""
"16/04/2021 21:00:00 - 16/04/2021 22:00:00","BZN|FR","Without sequence","80.0","",""
"16/04/2021 22:00:00 - 16/04/2021 23:00:00","BZN|FR","Without sequence","73.94","",""
"16/04/2021 23:00:00 - 17/04/2021 00:00:00","BZN|FR","Without sequence","73.45","",""
"17/04/2021 00:00:00 - 17/04/2021 01:00:00","BZN|FR","Without sequence","72.04","",""
"17/04/2021 01:00:00 - 17/04/2021 02:00:00","BZN|FR","Without sequence","65.99","",""
"17/04/2021 02:00:00 - 17/04/2021 03:00:00","BZN|FR","Without sequence","63.66","",""
"17/04/2021 03:00:00 - 17/04/2021 04:00:00","BZN|FR","Without sequence","60.75","",""
"17/04/2021 04:00:00 - 17/04/2021 05:00:00","BZN|FR","Without sequence","58.4","",""
"17/04/2021 05:00:00 - 17/04/2021 06:00:00","BZN|FR","Without sequence","59.17","",""
"17/04/2021 06:00:00 - 17/04/2021 07:00:00","BZN|FR","Without sequence","65.57","",""
"17/04/2021 07:00:00 - 17/04/2021 08:00:00","BZN|FR","Without sequence","68.2","",""
"17/04/2021 08:00:00 - 17/04/2021 09:00:00","BZN|FR","Without sequence","73.45","",""
"17/04/2021 09:00:00 - 17/04/2021 10:00:00","BZN|FR","Without sequence","72.94","",""
"17/04/2021 10:00:00 - 17/04/2021 11:00:00","BZN|FR","Without sequence","62.58","",""
"17/04/2021 11:00:00 - 17/04/2021 12:00:00","BZN|FR","Without sequence","60.57","",""
"17/04/2021 12:00:00 - 17/04/2021 13:00:00","BZN|FR","Without sequence","62.36","",""
"17/04/2021 13:00:00 - 17/04/2021 14:00:00","BZN|FR","Without sequence","55.77","",""
"17/04/2021 14:00:00 - 17/04/2021 15:00:00","BZN|FR","Without sequence","52.07","",""
"17/04/2021 15:00:00 - 17/04/2021 16:00:00","BZN|FR","Without sequence","50.77","",""
"17/04/2021 16:00:00 - 17/04/2021 17:00:00","BZN|FR","Without sequence","50.72","",""
"17/04/2021 17:00:00 - 17/04/2021 18:00:00","BZN|FR","Without sequence","53.49","",""
"17/04/2021 18:00:00 - 17/04/2021 19:00:00","BZN|FR","Without sequence","59.98","",""
"17/04/2021 19:00:00 - 17/04/2021 20:00:00","BZN|FR","Without sequence","74.48","",""
"17/04/2021 20:00:00 - 17/04/2021 21:00:00","BZN|FR","Without sequence","78.47","",""
"17/04/2021 21:00:00 - 17/04/2021 22:00:00","BZN|FR","Without sequence","77.59","",""
"17/04/2021 22:00:00 - 17/04/2021 23:00:00","BZN|FR","Without sequence","75.63","",""
"17/04/2021 23:00:00 - 18/04/2021 00:00:00","BZN|FR","Without sequence","72.34","",""
"18/04/2021 00:00:00 - 18/04/2021 01:00:00","BZN|FR","Without sequence","72.81","",""
"18/04/2021 01:00:00 - 18/04/2021 02:00:00","BZN|FR","Without sequence","65.53","",""
"18/04/2021 02:00:00 - 18/04/2021 03:00:00","BZN|FR","Without sequence","64.77","",""
"18/04/2021 03:00:00 - 18/04/2021 04:00:00","BZN|FR","Without sequence","62.1","",""
"18/04/2021 04:00:00 - 18/04/2021 05:00:00","BZN|FR","Without sequence","61.02","",""
"18/04/2021 05:00:00 - 18/04/2021 06:00:00","BZN|FR","Without sequence","60.57","",""
"18/04/2021 06:00:00 - 18/04/2021 07:00:00","BZN|FR","Without sequence","60.54","",""
"18/04/2021 07:00:00 - 18/04/2021 08:00:00","BZN|FR","Without sequence","62.62","",""
"18/04/2021 08:00:00 - 18/04/2021 09:00:00","BZN|FR","Without sequence","64.52","",""
"18/04/2021 09:00:00 - 18/04/2021 10:00:00","BZN|FR","Without sequence","63.57","",""
"18/04/2021 10:00:00 - 18/04/2021 11:00:00","BZN|FR","Without sequence","60.01","",""
"18/04/2021 11:00:00 - 18/04/2021 12:00:00","BZN|FR","Without sequence","59.35","",""
"18/04/2021 12:00:00 - 18/04/2021 13:00:00","BZN|FR","Without sequence","59.87","",""
"18/04/2021 13:00:00 - 18/04/2021 14:00:00","BZN|FR","Without sequence","54.89","",""
"18/04/2021 14:00:00 - 18/04/2021 15:00:00","BZN|FR","Without sequence","51.61","",""
"18/04/2021 15:00:00 - 18/04/2021 16:00:00","BZN|FR","Without sequence","51.35","",""
"18/04/2021 16:00:00 - 18/04/2021 17:00:00","BZN|FR","Without sequence","51.34","",""
"18/04/2021 17:00:00 - 18/04/2021 18:00:00","BZN|FR","Without sequence","54.55","",""
"18/04/2021 18:00:00 - 18/04/2021 19:00:00","BZN|FR","Without sequence","64.99","",""
"18/04/2021 19:00:00 - 18/04/2021 20:00:00","BZN|FR","Without sequence","76.08","",""
"18/04/2021 20:00:00 - 18/04/2021 21:00:00","BZN|FR","Without sequence","80.93","",""
"18/04/2021 21:00:00 - 18/04/2021 22:00:00","BZN|FR","Without sequence","81.0","",""
"18/04/2021 22:00:00 - 18/04/2021 23:00:00","BZN|FR","Without sequence","79.57","",""
"18/04/2021 23:00:00 - 19/04/2021 00:00:00","BZN|FR","Without sequence","80.31","",""
"19/04/2021 00:00:00 - 19/04/2021 01:00:00","BZN|FR","Without sequence","74.41","",""
"19/04/2021 01:00:00 - 19/04/2021 02:00:00","BZN|FR","Without sequence","69.97","",""
"19/04/2021 02:00:00 - 19/04/2021 03:00:00","BZN|FR","Without sequence","69.98","",""
"19/04/2021 03:00:00 - 19/04/2021 04:00:00","BZN|FR","Without sequence","67.35","",""
"19/04/2021 04:00:00 - 19/04/2021 05:00:00","BZN|FR","Without sequence","68.04","",""
"19/04/2021 05:00:00 - 19/04/2021 06:00:00","BZN|FR","Without sequence","70.36","",""
"19/04/2021 06:00:00 - 19/04/2021 07:00:00","BZN|FR","Without sequence","84.9","",""
"19/04/2021 07:00:00 - 19/04/2021 08:00:00","BZN|FR","Without sequence","98.66","",""
"19/04/2021 08:00:00 - 19/04/2021 09:00:00","BZN|FR","Without sequence","117.18","",""
"19/04/2021 09:00:00 - 19/04/2021 10:00:00","BZN|FR","Without sequence","102.78","",""
"19/04/2021 10:00:00 - 19/04/2021 11:00:00","BZN|FR","Without sequence","89.19","",""
"19/04/2021 11:00:00 - 19/04/2021 12:00:00","BZN|FR","Without sequence","85.35","",""
"19/04/2021 12:00:00 - 19/04/2021 13:00:00","BZN|FR","Without sequence","80.72","",""
"19/04/2021 13:00:00 - 19/04/2021 14:00:00","BZN|FR","Without sequence","78.04","",""
"19/04/2021 14:00:00 - 19/04/2021 15:00:00","BZN|FR","Without sequence","74.0","",""
"19/04/2021 15:00:00 - 19/04/2021 16:00:00","BZN|FR","Without sequence","69.07","",""
"19/04/2021 16:00:00 - 19/04/2021 17:00:00","BZN|FR","Without sequence","65.16","",""
"19/04/2021 17:00:00 - 19/04/2021 18:00:00","BZN|FR","Without sequence","70.02","",""
"19/04/2021 18:00:00 - 19/04/2021 19:00:00","BZN|FR","Without sequence","85.04","",""
"19/04/2021 19:00:00 - 19/04/2021 20:00:00","BZN|FR","Without sequence","99.41","",""
"19/04/2021 20:00:00 - 19/04/2021 21:00:00","BZN|FR","Without sequence","100.0","",""
"19/04/2021 21:00:00 - 19/04/2021 22:00:00","BZN|FR","Without sequence","89.5","",""
"19/04/2021 22:00:00 - 19/04/2021 23:00:00","BZN|FR","Without sequence","82.31","",""
"19/04/2021 23:00:00 - 20/04/2021 00:00:00","BZN|FR","Without sequence","80.32","",""
"20/04/2021 00:00:00 - 20/04/2021 01:00:00","BZN|FR","Without sequence","77.08","",""
"20/04/2021 01:00:00 - 20/04/2021 02:00:00","BZN|FR","Without sequence","73.63","",""
"20/04/2021 02:00:00 - 20/04/2021 03:00:00","BZN|FR","Without sequence","70.25","",""
"20/04/2021 03:00:00 - 20/04/2021 04:00:00","BZN|FR","Without sequence","68.6","",""
"20/04/2021 04:00:00 - 20/04/2021 05:00:00","BZN|FR","Without sequence","68.61","",""
"20/04/2021 05:00:00 - 20/04/2021 06:00:00","BZN|FR","Without sequence","71.94","",""
"20/04/2021 06:00:00 - 20/04/2021 07:00:00","BZN|FR","Without sequence","85.43","",""
"20/04/2021 07:00:00 - 20/04/2021 08:00:00","BZN|FR","Without sequence","99.05","",""
"20/04/2021 08:00:00 - 20/04/2021 09:00:00","BZN|FR","Without sequence","110.41","",""
"20/04/2021 09:00:00 - 20/04/2021 10:00:00","BZN|FR","Without sequence","92.0","",""
"20/04/2021 10:00:00 - 20/04/2021 11:00:00","BZN|FR","Without sequence","85.0","",""
"20/04/2021 11:00:00 - 20/04/2021 12:00:00","BZN|FR","Without sequence","81.07","",""
"20/04/2021 12:00:00 - 20/04/2021 13:00:00","BZN|FR","Without sequence","78.27","",""
"20/04/2021 13:00:00 - 20/04/2021 14:00:00","BZN|FR","Without sequence","72.1","",""
"20/04/2021 14:00:00 - 20/04/2021 15:00:00","BZN|FR","Without sequence","68.89","",""
"20/04/2021 15:00:00 - 20/04/2021 16:00:00","BZN|FR","Without sequence","66.57","",""
"20/04/2021 16:00:00 - 20/04/2021 17:00:00","BZN|FR","Without sequence","66.01","",""
"20/04/2021 17:00:00 - 20/04/2021 18:00:00","BZN|FR","Without sequence","69.88","",""
"20/04/2021 18:00:00 - 20/04/2021 19:00:00","BZN|FR","Without sequence","84.98","",""
"20/04/2021 19:00:00 - 20/04/2021 20:00:00","BZN|FR","Without sequence","100.0","",""
"20/04/2021 20:00:00 - 20/04/2021 21:00:00","BZN|FR","Without sequence","101.73","",""
"20/04/2021 21:00:00 - 20/04/2021 22:00:00","BZN|FR","Without sequence","93.92","",""
"20/04/2021 22:00:00 - 20/04/2021 23:00:00","BZN|FR","Without sequence","86.91","",""
"20/04/2021 23:00:00 - 21/04/2021 00:00:00","BZN|FR","Without sequence","75.0","",""
"21/04/2021 00:00:00 - 21/04/2021 01:00:00","BZN|FR","Without sequence","81.01","",""
"21/04/2021 01:00:00 - 21/04/2021 02:00:00","BZN|FR","Without sequence","71.65","",""
"21/04/2021 02:00:00 - 21/04/2021 03:00:00","BZN|FR","Without sequence","71.67","",""
"21/04/2021 03:00:00 - 21/04/2021 04:00:00","BZN|FR","Without sequence","70.32","",""
"21/04/2021 04:00:00 - 21/04/2021 05:00:00","BZN|FR","Without sequence","70.02","",""
