"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"17/03/2025 18:00:00 - 17/03/2025 19:00:00","BZN|FR","Without sequence","111.93","",""
"17/03/2025 19:00:00 - 17/03/2025 20:00:00","BZN|FR","Without sequence","170.0","",""
"17/03/2025 20:00:00 - 17/03/2025 21:00:00","BZN|FR","Without sequence","141.5","",""
"17/03/2025 21:00:00 - 17/03/2025 22:00:00","BZN|FR","Without sequence","110.96","",""
"17/03/2025 22:00:00 - 17/03/2025 23:00:00","BZN|FR","Without sequence","104.18","",""
"17/03/2025 23:00:00 - 18/03/2025 00:00:00","BZN|FR","Without sequence","93.5","",""
"18/03/2025 00:00:00 - 18/03/2025 01:00:00","BZN|FR","Without sequence","92.2","",""
"18/03/2025 01:00:00 - 18/03/2025 02:00:00","BZN|FR","Without sequence","89.99","",""
"18/03/2025 02:00:00 - 18/03/2025 03:00:00","BZN|FR","Without sequence","87.36","",""
"18/03/2025 03:00:00 - 18/03/2025 04:00:00","BZN|FR","Without sequence","79.0","",""
"18/03/2025 04:00:00 - 18/03/2025 05:00:00","BZN|FR","Without sequence","74.46","",""
"18/03/2025 05:00:00 - 18/03/2025 06:00:00","BZN|FR","Without sequence","88.25","",""
"18/03/2025 06:00:00 - 18/03/2025 07:00:00","BZN|FR","Without sequence","119.09","",""
"18/03/2025 07:00:00 - 18/03/2025 08:00:00","BZN|FR","Without sequence","136.68","",""
"18/03/2025 08:00:00 - 18/03/2025 09:00:00","BZN|FR","Without sequence","108.02","",""
"18/03/2025 09:00:00 - 18/03/2025 10:00:00","BZN|FR","Without sequence","72.65","",""
"18/03/2025 10:00:00 - 18/03/2025 11:00:00","BZN|FR","Without sequence","37.84","",""
"18/03/2025 11:00:00 - 18/03/2025 12:00:00","BZN|FR","Without sequence","12.84","",""
"18/03/2025 12:00:00 - 18/03/2025 13:00:00","BZN|FR","Without sequence","20.2","",""
"18/03/2025 13:00:00 - 18/03/2025 14:00:00","BZN|FR","Without sequence","5.19","",""
"18/03/2025 14:00:00 - 18/03/2025 15:00:00","BZN|FR","Without sequence","6.03","",""
"18/03/2025 15:00:00 - 18/03/2025 16:00:00","BZN|FR","Without sequence","24.59","",""
"18/03/2025 16:00:00 - 18/03/2025 17:00:00","BZN|FR","Without sequence","45.29","",""
"18/03/2025 17:00:00 - 18/03/2025 18:00:00","BZN|FR","Without sequence","74.12","",""
"18/03/2025 18:00:00 - 18/03/2025 19:00:00","BZN|FR","Without sequence","85.68","",""
"18/03/2025 19:00:00 - 18/03/2025 20:00:00","BZN|FR","Without sequence","150.79","",""
"18/03/2025 20:00:00 - 18/03/2025 21:00:00","BZN|FR","Without sequence","136.97","",""
"18/03/2025 21:00:00 - 18/03/2025 22:00:00","BZN|FR","Without sequence","105.69","",""
"18/03/2025 22:00:00 - 18/03/2025 23:00:00","BZN|FR","Without sequence","90.95","",""
"18/03/2025 23:00:00 - 19/03/2025 00:00:00","BZN|FR","Without sequence","89.66","",""
"19/03/2025 00:00:00 - 19/03/2025 01:00:00","BZN|FR","Without sequence","82.89","",""
"19/03/2025 01:00:00 - 19/03/2025 02:00:00","BZN|FR","Without sequence","78.01","",""
"19/03/2025 02:00:00 - 19/03/2025 03:00:00","BZN|FR","Without sequence","76.54","",""
"19/03/2025 03:00:00 - 19/03/2025 04:00:00","BZN|FR","Without sequence","73.96","",""
"19/03/2025 04:00:00 - 19/03/2025 05:00:00","BZN|FR","Without sequence","73.69","",""
"19/03/2025 05:00:00 - 19/03/2025 06:00:00","BZN|FR","Without sequence","77.34","",""
"19/03/2025 06:00:00 - 19/03/2025 07:00:00","BZN|FR","Without sequence","102.0","",""
"19/03/2025 07:00:00 - 19/03/2025 08:00:00","BZN|FR","Without sequence","139.34","",""
"19/03/2025 08:00:00 - 19/03/2025 09:00:00","BZN|FR","Without sequence","107.94","",""
"19/03/2025 09:00:00 - 19/03/2025 10:00:00","BZN|FR","Without sequence","79.26","",""
"19/03/2025 10:00:00 - 19/03/2025 11:00:00","BZN|FR","Without sequence","28.23","",""
"19/03/2025 11:00:00 - 19/03/2025 12:00:00","BZN|FR","Without sequence","0.22","",""
"19/03/2025 12:00:00 - 19/03/2025 13:00:00","BZN|FR","Without sequence","0.0","",""
"19/03/2025 13:00:00 - 19/03/2025 14:00:00","BZN|FR","Without sequence","0.0","",""
"19/03/2025 14:00:00 - 19/03/2025 15:00:00","BZN|FR","Without sequence","1.46","",""
"19/03/2025 15:00:00 - 19/03/2025 16:00:00","BZN|FR","Without sequence","27.2","",""
"19/03/2025 16:00:00 - 19/03/2025 17:00:00","BZN|FR","Without sequence","47.32","",""
"19/03/2025 17:00:00 - 19/03/2025 18:00:00","BZN|FR","Without sequence","72.85","",""
"19/03/2025 18:00:00 - 19/03/2025 19:00:00","BZN|FR","Without sequence","100.29","",""
"19/03/2025 19:00:00 - 19/03/2025 20:00:00","BZN|FR","Without sequence","152.83","",""
"19/03/2025 20:00:00 - 19/03/2025 21:00:00","BZN|FR","Without sequence","97.23","",""
"19/03/2025 21:00:00 - 19/03/2025 22:00:00","BZN|FR","Without sequence","78.9","",""
"19/03/2025 22:00:00 - 19/03/2025 23:00:00","BZN|FR","Without sequence","77.56","",""
"19/03/2025 23:00:00 - 20/03/2025 00:00:00","BZN|FR","Without sequence","83.06","",""
"20/03/2025 00:00:00 - 20/03/2025 01:00:00","BZN|FR","Without sequence","59.32","",""
"20/03/2025 01:00:00 - 20/03/2025 02:00:00","BZN|FR","Without sequence","50.17","",""
"20/03/2025 02:00:00 - 20/03/2025 03:00:00","BZN|FR","Without sequence","53.45","",""
"20/03/2025 03:00:00 - 20/03/2025 04:00:00","BZN|FR","Without sequence","38.67","",""
"20/03/2025 04:00:00 - 20/03/2025 05:00:00","BZN|FR","Without sequence","25.85","",""
"20/03/2025 05:00:00 - 20/03/2025 06:00:00","BZN|FR","Without sequence","48.83","",""
"20/03/2025 06:00:00 - 20/03/2025 07:00:00","BZN|FR","Without sequence","72.89","",""
"20/03/2025 07:00:00 - 20/03/2025 08:00:00","BZN|FR","Without sequence","101.87","",""
"20/03/2025 08:00:00 - 20/03/2025 09:00:00","BZN|FR","Without sequence","92.07","",""
"20/03/2025 09:00:00 - 20/03/2025 10:00:00","BZN|FR","Without sequence","51.32","",""
"20/03/2025 10:00:00 - 20/03/2025 11:00:00","BZN|FR","Without sequence","20.36","",""
"20/03/2025 11:00:00 - 20/03/2025 12:00:00","BZN|FR","Without sequence","3.42","",""
"20/03/2025 12:00:00 - 20/03/2025 13:00:00","BZN|FR","Without sequence","0.43","",""
"20/03/2025 13:00:00 - 20/03/2025 14:00:00","BZN|FR","Without sequence","0.65","",""
"20/03/2025 14:00:00 - 20/03/2025 15:00:00","BZN|FR","Without sequence","3.52","",""
"20/03/2025 15:00:00 - 20/03/2025 16:00:00","BZN|FR","Without sequence","6.09","",""
"20/03/2025 16:00:00 - 20/03/2025 17:00:00","BZN|FR","Without sequence","15.73","",""
"20/03/2025 17:00:00 - 20/03/2025 18:00:00","BZN|FR","Without sequence","39.52","",""
"20/03/2025 18:00:00 - 20/03/2025 19:00:00","BZN|FR","Without sequence","62.96","",""
"20/03/2025 19:00:00 - 20/03/2025 20:00:00","BZN|FR","Without sequence","101.6","",""
"20/03/2025 20:00:00 - 20/03/2025 21:00:00","BZN|FR","Without sequence","93.74","",""
"20/03/2025 21:00:00 - 20/03/2025 22:00:00","BZN|FR","Without sequence","63.99","",""
"20/03/2025 22:00:00 - 20/03/2025 23:00:00","BZN|FR","Without sequence","50.21","",""
"20/03/2025 23:00:00 - 21/03/2025 00:00:00","BZN|FR","Without sequence","41.51","",""
"21/03/2025 00:00:00 - 21/03/2025 01:00:00","BZN|FR","Without sequence","37.45","",""
"21/03/2025 01:00:00 - 21/03/2025 02:00:00","BZN|FR","Without sequence","20.42","",""
"21/03/2025 02:00:00 - 21/03/2025 03:00:00","BZN|FR","Without sequence","27.24","",""
"21/03/2025 03:00:00 - 21/03/2025 04:00:00","BZN|FR","Without sequence","43.94","",""
"21/03/2025 04:00:00 - 21/03/2025 05:00:00","BZN|FR","Without sequence","25.63","",""
"21/03/2025 05:00:00 - 21/03/2025 06:00:00","BZN|FR","Without sequence","22.5","",""
"21/03/2025 06:00:00 - 21/03/2025 07:00:00","BZN|FR","Without sequence","34.98","",""
"21/03/2025 07:00:00 - 21/03/2025 08:00:00","BZN|FR","Without sequence","43.48","",""
"21/03/2025 08:00:00 - 21/03/2025 09:00:00","BZN|FR","Without sequence","34.64","",""
"21/03/2025 09:00:00 - 21/03/2025 10:00:00","BZN|FR","Without sequence","43.26","",""
"21/03/2025 10:00:00 - 21/03/2025 11:00:00","BZN|FR","Without sequence","40.41","",""
"21/03/2025 11:00:00 - 21/03/2025 12:00:00","BZN|FR","Without sequence","7.26","",""
"21/03/2025 12:00:00 - 21/03/2025 13:00:00","BZN|FR","Without sequence","5.29","",""
"21/03/2025 13:00:00 - 21/03/2025 14:00:00","BZN|FR","Without sequence","0.18","",""
"21/03/2025 14:00:00 - 21/03/2025 15:00:00","BZN|FR","Without sequence","2.67","",""
"21/03/2025 15:00:00 - 21/03/2025 16:00:00","BZN|FR","Without sequence","14.05","",""
"21/03/2025 16:00:00 - 21/03/2025 17:00:00","BZN|FR","Without sequence","31.7","",""
"21/03/2025 17:00:00 - 21/03/2025 18:00:00","BZN|FR","Without sequence","37.13","",""
"21/03/2025 18:00:00 - 21/03/2025 19:00:00","BZN|FR","Without sequence","46.83","",""
"21/03/2025 19:00:00 - 21/03/2025 20:00:00","BZN|FR","Without sequence","60.74","",""
"21/03/2025 20:00:00 - 21/03/2025 21:00:00","BZN|FR","Without sequence","51.7","",""
"21/03/2025 21:00:00 - 21/03/2025 22:00:00","BZN|FR","Without sequence","35.01","",""
"21/03/2025 22:00:00 - 21/03/2025 23:00:00","BZN|FR","Without sequence","38.86","",""
"21/03/2025 23:00:00 - 22/03/2025 00:00:00","BZN|FR","Without sequence","30.74","",""
"22/03/2025 00:00:00 - 22/03/2025 01:00:00","BZN|FR","Without sequence","35.58","",""
"22/03/2025 01:00:00 - 22/03/2025 02:00:00","BZN|FR","Without sequence","21.64","",""
"22/03/2025 02:00:00 - 22/03/2025 03:00:00","BZN|FR","Without sequence","18.59","",""
"22/03/2025 03:00:00 - 22/03/2025 04:00:00","BZN|FR","Without sequence","15.04","",""
"22/03/2025 04:00:00 - 22/03/2025 05:00:00","BZN|FR","Without sequence","14.98","",""
"22/03/2025 05:00:00 - 22/03/2025 06:00:00","BZN|FR","Without sequence","14.94","",""
"22/03/2025 06:00:00 - 22/03/2025 07:00:00","BZN|FR","Without sequence","16.17","",""
"22/03/2025 07:00:00 - 22/03/2025 08:00:00","BZN|FR","Without sequence","19.88","",""
"22/03/2025 08:00:00 - 22/03/2025 09:00:00","BZN|FR","Without sequence","25.2","",""
"22/03/2025 09:00:00 - 22/03/2025 10:00:00","BZN|FR","Without sequence","23.29","",""
"22/03/2025 10:00:00 - 22/03/2025 11:00:00","BZN|FR","Without sequence","14.56","",""
"22/03/2025 11:00:00 - 22/03/2025 12:00:00","BZN|FR","Without sequence","11.85","",""
"22/03/2025 12:00:00 - 22/03/2025 13:00:00","BZN|FR","Without sequence","11.56","",""
"22/03/2025 13:00:00 - 22/03/2025 14:00:00","BZN|FR","Without sequence","5.52","",""
"22/03/2025 14:00:00 - 22/03/2025 15:00:00","BZN|FR","Without sequence","4.65","",""
"22/03/2025 15:00:00 - 22/03/2025 16:00:00","BZN|FR","Without sequence","17.61","",""
"22/03/2025 16:00:00 - 22/03/2025 17:00:00","BZN|FR","Without sequence","31.2","",""
"22/03/2025 17:00:00 - 22/03/2025 18:00:00","BZN|FR","Without sequence","37.46","",""
"22/03/2025 18:00:00 - 22/03/2025 19:00:00","BZN|FR","Without sequence","60.03","",""
"22/03/2025 19:00:00 - 22/03/2025 20:00:00","BZN|FR","Without sequence","85.17","",""
"22/03/2025 20:00:00 - 22/03/2025 21:00:00","BZN|FR","Without sequence","76.01","",""
"22/03/2025 21:00:00 - 22/03/2025 22:00:00","BZN|FR","Without sequence","52.05","",""
"22/03/2025 22:00:00 - 22/03/2025 23:00:00","BZN|FR","Without sequence","43.9","",""
"22/03/2025 23:00:00 - 23/03/2025 00:00:00","BZN|FR","Without sequence","53.22","",""
"23/03/2025 00:00:00 - 23/03/2025 01:00:00","BZN|FR","Without sequence","37.16","",""
"23/03/2025 01:00:00 - 23/03/2025 02:00:00","BZN|FR","Without sequence","37.57","",""
"23/03/2025 02:00:00 - 23/03/2025 03:00:00","BZN|FR","Without sequence","52.65","",""
"23/03/2025 03:00:00 - 23/03/2025 04:00:00","BZN|FR","Without sequence","32.09","",""
"23/03/2025 04:00:00 - 23/03/2025 05:00:00","BZN|FR","Without sequence","24.82","",""
"23/03/2025 05:00:00 - 23/03/2025 06:00:00","BZN|FR","Without sequence","25.01","",""
"23/03/2025 06:00:00 - 23/03/2025 07:00:00","BZN|FR","Without sequence","27.95","",""
"23/03/2025 07:00:00 - 23/03/2025 08:00:00","BZN|FR","Without sequence","33.58","",""
"23/03/2025 08:00:00 - 23/03/2025 09:00:00","BZN|FR","Without sequence","38.15","",""
"23/03/2025 09:00:00 - 23/03/2025 10:00:00","BZN|FR","Without sequence","23.04","",""
"23/03/2025 10:00:00 - 23/03/2025 11:00:00","BZN|FR","Without sequence","13.78","",""
"23/03/2025 11:00:00 - 23/03/2025 12:00:00","BZN|FR","Without sequence","9.6","",""
"23/03/2025 12:00:00 - 23/03/2025 13:00:00","BZN|FR","Without sequence","13.49","",""
"23/03/2025 13:00:00 - 23/03/2025 14:00:00","BZN|FR","Without sequence","5.01","",""
"23/03/2025 14:00:00 - 23/03/2025 15:00:00","BZN|FR","Without sequence","11.46","",""
"23/03/2025 15:00:00 - 23/03/2025 16:00:00","BZN|FR","Without sequence","33.18","",""
"23/03/2025 16:00:00 - 23/03/2025 17:00:00","BZN|FR","Without sequence","41.77","",""
"23/03/2025 17:00:00 - 23/03/2025 18:00:00","BZN|FR","Without sequence","45.96","",""
"23/03/2025 18:00:00 - 23/03/2025 19:00:00","BZN|FR","Without sequence","96.18","",""
"23/03/2025 19:00:00 - 23/03/2025 20:00:00","BZN|FR","Without sequence","125.54","",""
"23/03/2025 20:00:00 - 23/03/2025 21:00:00","BZN|FR","Without sequence","125.92","",""
"23/03/2025 21:00:00 - 23/03/2025 22:00:00","BZN|FR","Without sequence","111.0","",""
"23/03/2025 22:00:00 - 23/03/2025 23:00:00","BZN|FR","Without sequence","106.07","",""
"23/03/2025 23:00:00 - 24/03/2025 00:00:00","BZN|FR","Without sequence","114.24","",""
"24/03/2025 00:00:00 - 24/03/2025 01:00:00","BZN|FR","Without sequence","97.6","",""
"24/03/2025 01:00:00 - 24/03/2025 02:00:00","BZN|FR","Without sequence","79.87","",""
"24/03/2025 02:00:00 - 24/03/2025 03:00:00","BZN|FR","Without sequence","85.17","",""
"24/03/2025 03:00:00 - 24/03/2025 04:00:00","BZN|FR","Without sequence","82.75","",""
"24/03/2025 04:00:00 - 24/03/2025 05:00:00","BZN|FR","Without sequence","79.51","",""
"24/03/2025 05:00:00 - 24/03/2025 06:00:00","BZN|FR","Without sequence","87.72","",""
"24/03/2025 06:00:00 - 24/03/2025 07:00:00","BZN|FR","Without sequence","115.6","",""
"24/03/2025 07:00:00 - 24/03/2025 08:00:00","BZN|FR","Without sequence","146.32","",""
"24/03/2025 08:00:00 - 24/03/2025 09:00:00","BZN|FR","Without sequence","145.52","",""
"24/03/2025 09:00:00 - 24/03/2025 10:00:00","BZN|FR","Without sequence","119.47","",""
"24/03/2025 10:00:00 - 24/03/2025 11:00:00","BZN|FR","Without sequence","107.06","",""
"24/03/2025 11:00:00 - 24/03/2025 12:00:00","BZN|FR","Without sequence","79.09","",""
"24/03/2025 12:00:00 - 24/03/2025 13:00:00","BZN|FR","Without sequence","74.96","",""
"24/03/2025 13:00:00 - 24/03/2025 14:00:00","BZN|FR","Without sequence","68.64","",""
"24/03/2025 14:00:00 - 24/03/2025 15:00:00","BZN|FR","Without sequence","62.76","",""
"24/03/2025 15:00:00 - 24/03/2025 16:00:00","BZN|FR","Without sequence","61.64","",""
"24/03/2025 16:00:00 - 24/03/2025 17:00:00","BZN|FR","Without sequence","76.6","",""
"24/03/2025 17:00:00 - 24/03/2025 18:00:00","BZN|FR","Without sequence","94.64","",""
"24/03/2025 18:00:00 - 24/03/2025 19:00:00","BZN|FR","Without sequence","136.68","",""
"24/03/2025 19:00:00 - 24/03/2025 20:00:00","BZN|FR","Without sequence","179.1","",""
"24/03/2025 20:00:00 - 24/03/2025 21:00:00","BZN|FR","Without sequence","158.3","",""
"24/03/2025 21:00:00 - 24/03/2025 22:00:00","BZN|FR","Without sequence","120.96","",""
"24/03/2025 22:00:00 - 24/03/2025 23:00:00","BZN|FR","Without sequence","107.92","",""
"24/03/2025 23:00:00 - 25/03/2025 00:00:00","BZN|FR","Without sequence","103.43","",""
"25/03/2025 00:00:00 - 25/03/2025 01:00:00","BZN|FR","Without sequence","90.45","",""
"25/03/2025 01:00:00 - 25/03/2025 02:00:00","BZN|FR","Without sequence","84.94","",""
"25/03/2025 02:00:00 - 25/03/2025 03:00:00","BZN|FR","Without sequence","82.08","",""
"25/03/2025 03:00:00 - 25/03/2025 04:00:00","BZN|FR","Without sequence","73.33","",""
"25/03/2025 04:00:00 - 25/03/2025 05:00:00","BZN|FR","Without sequence","76.61","",""
"25/03/2025 05:00:00 - 25/03/2025 06:00:00","BZN|FR","Without sequence","84.95","",""
"25/03/2025 06:00:00 - 25/03/2025 07:00:00","BZN|FR","Without sequence","102.19","",""
"25/03/2025 07:00:00 - 25/03/2025 08:00:00","BZN|FR","Without sequence","124.85","",""
"25/03/2025 08:00:00 - 25/03/2025 09:00:00","BZN|FR","Without sequence","108.2","",""
"25/03/2025 09:00:00 - 25/03/2025 10:00:00","BZN|FR","Without sequence","104.12","",""
"25/03/2025 10:00:00 - 25/03/2025 11:00:00","BZN|FR","Without sequence","82.15","",""
"25/03/2025 11:00:00 - 25/03/2025 12:00:00","BZN|FR","Without sequence","76.17","",""
"25/03/2025 12:00:00 - 25/03/2025 13:00:00","BZN|FR","Without sequence","73.17","",""
"25/03/2025 13:00:00 - 25/03/2025 14:00:00","BZN|FR","Without sequence","65.48","",""
"25/03/2025 14:00:00 - 25/03/2025 15:00:00","BZN|FR","Without sequence","57.92","",""
"25/03/2025 15:00:00 - 25/03/2025 16:00:00","BZN|FR","Without sequence","56.78","",""
"25/03/2025 16:00:00 - 25/03/2025 17:00:00","BZN|FR","Without sequence","63.81","",""
"25/03/2025 17:00:00 - 25/03/2025 18:00:00","BZN|FR","Without sequence","77.18","",""
"25/03/2025 18:00:00 - 25/03/2025 19:00:00","BZN|FR","Without sequence","113.2","",""
"25/03/2025 19:00:00 - 25/03/2025 20:00:00","BZN|FR","Without sequence","160.86","",""
"25/03/2025 20:00:00 - 25/03/2025 21:00:00","BZN|FR","Without sequence","148.6","",""
"25/03/2025 21:00:00 - 25/03/2025 22:00:00","BZN|FR","Without sequence","123.86","",""
"25/03/2025 22:00:00 - 25/03/2025 23:00:00","BZN|FR","Without sequence","104.25","",""
"25/03/2025 23:00:00 - 26/03/2025 00:00:00","BZN|FR","Without sequence","102.05","",""
"26/03/2025 00:00:00 - 26/03/2025 01:00:00","BZN|FR","Without sequence","101.02","",""
"26/03/2025 01:00:00 - 26/03/2025 02:00:00","BZN|FR","Without sequence","97.96","",""
"26/03/2025 02:00:00 - 26/03/2025 03:00:00","BZN|FR","Without sequence","97.23","",""
"26/03/2025 03:00:00 - 26/03/2025 04:00:00","BZN|FR","Without sequence","88.41","",""
"26/03/2025 04:00:00 - 26/03/2025 05:00:00","BZN|FR","Without sequence","72.06","",""
"26/03/2025 05:00:00 - 26/03/2025 06:00:00","BZN|FR","Without sequence","83.71","",""
"26/03/2025 06:00:00 - 26/03/2025 07:00:00","BZN|FR","Without sequence","102.51","",""
"26/03/2025 07:00:00 - 26/03/2025 08:00:00","BZN|FR","Without sequence","122.6","",""
"26/03/2025 08:00:00 - 26/03/2025 09:00:00","BZN|FR","Without sequence","125.98","",""
"26/03/2025 09:00:00 - 26/03/2025 10:00:00","BZN|FR","Without sequence","105.91","",""
"26/03/2025 10:00:00 - 26/03/2025 11:00:00","BZN|FR","Without sequence","91.93","",""
"26/03/2025 11:00:00 - 26/03/2025 12:00:00","BZN|FR","Without sequence","91.0","",""
"26/03/2025 12:00:00 - 26/03/2025 13:00:00","BZN|FR","Without sequence","92.0","",""
"26/03/2025 13:00:00 - 26/03/2025 14:00:00","BZN|FR","Without sequence","80.86","",""
"26/03/2025 14:00:00 - 26/03/2025 15:00:00","BZN|FR","Without sequence","73.84","",""
"26/03/2025 15:00:00 - 26/03/2025 16:00:00","BZN|FR","Without sequence","75.73","",""
"26/03/2025 16:00:00 - 26/03/2025 17:00:00","BZN|FR","Without sequence","80.66","",""
"26/03/2025 17:00:00 - 26/03/2025 18:00:00","BZN|FR","Without sequence","90.79","",""
"26/03/2025 18:00:00 - 26/03/2025 19:00:00","BZN|FR","Without sequence","124.2","",""
"26/03/2025 19:00:00 - 26/03/2025 20:00:00","BZN|FR","Without sequence","153.43","",""
"26/03/2025 20:00:00 - 26/03/2025 21:00:00","BZN|FR","Without sequence","126.66","",""
"26/03/2025 21:00:00 - 26/03/2025 22:00:00","BZN|FR","Without sequence","104.94","",""
"26/03/2025 22:00:00 - 26/03/2025 23:00:00","BZN|FR","Without sequence","97.33","",""
"26/03/2025 23:00:00 - 27/03/2025 00:00:00","BZN|FR","Without sequence","92.42","",""
"27/03/2025 00:00:00 - 27/03/2025 01:00:00","BZN|FR","Without sequence","93.52","",""
"27/03/2025 01:00:00 - 27/03/2025 02:00:00","BZN|FR","Without sequence","82.08","",""
"27/03/2025 02:00:00 - 27/03/2025 03:00:00","BZN|FR","Without sequence","85.44","",""
"27/03/2025 03:00:00 - 27/03/2025 04:00:00","BZN|FR","Without sequence","70.54","",""
"27/03/2025 04:00:00 - 27/03/2025 05:00:00","BZN|FR","Without sequence","67.04","",""
"27/03/2025 05:00:00 - 27/03/2025 06:00:00","BZN|FR","Without sequence","87.56","",""
"27/03/2025 06:00:00 - 27/03/2025 07:00:00","BZN|FR","Without sequence","103.8","",""
"27/03/2025 07:00:00 - 27/03/2025 08:00:00","BZN|FR","Without sequence","125.03","",""
"27/03/2025 08:00:00 - 27/03/2025 09:00:00","BZN|FR","Without sequence","123.5","",""
"27/03/2025 09:00:00 - 27/03/2025 10:00:00","BZN|FR","Without sequence","89.92","",""
"27/03/2025 10:00:00 - 27/03/2025 11:00:00","BZN|FR","Without sequence","54.25","",""
"27/03/2025 11:00:00 - 27/03/2025 12:00:00","BZN|FR","Without sequence","43.79","",""
"27/03/2025 12:00:00 - 27/03/2025 13:00:00","BZN|FR","Without sequence","27.97","",""
"27/03/2025 13:00:00 - 27/03/2025 14:00:00","BZN|FR","Without sequence","6.67","",""
"27/03/2025 14:00:00 - 27/03/2025 15:00:00","BZN|FR","Without sequence","24.72","",""
"27/03/2025 15:00:00 - 27/03/2025 16:00:00","BZN|FR","Without sequence","32.06","",""
"27/03/2025 16:00:00 - 27/03/2025 17:00:00","BZN|FR","Without sequence","47.14","",""
"27/03/2025 17:00:00 - 27/03/2025 18:00:00","BZN|FR","Without sequence","67.61","",""
"27/03/2025 18:00:00 - 27/03/2025 19:00:00","BZN|FR","Without sequence","111.64","",""
"27/03/2025 19:00:00 - 27/03/2025 20:00:00","BZN|FR","Without sequence","150.0","",""
"27/03/2025 20:00:00 - 27/03/2025 21:00:00","BZN|FR","Without sequence","135.57","",""
"27/03/2025 21:00:00 - 27/03/2025 22:00:00","BZN|FR","Without sequence","117.75","",""
"27/03/2025 22:00:00 - 27/03/2025 23:00:00","BZN|FR","Without sequence","106.1","",""
"27/03/2025 23:00:00 - 28/03/2025 00:00:00","BZN|FR","Without sequence","93.2","",""
"28/03/2025 00:00:00 - 28/03/2025 01:00:00","BZN|FR","Without sequence","73.54","",""
"28/03/2025 01:00:00 - 28/03/2025 02:00:00","BZN|FR","Without sequence","77.47","",""
"28/03/2025 02:00:00 - 28/03/2025 03:00:00","BZN|FR","Without sequence","78.84","",""
"28/03/2025 03:00:00 - 28/03/2025 04:00:00","BZN|FR","Without sequence","69.49","",""
"28/03/2025 04:00:00 - 28/03/2025 05:00:00","BZN|FR","Without sequence","72.1","",""
"28/03/2025 05:00:00 - 28/03/2025 06:00:00","BZN|FR","Without sequence","66.69","",""
"28/03/2025 06:00:00 - 28/03/2025 07:00:00","BZN|FR","Without sequence","96.54","",""
"28/03/2025 07:00:00 - 28/03/2025 08:00:00","BZN|FR","Without sequence","122.2","",""
"28/03/2025 08:00:00 - 28/03/2025 09:00:00","BZN|FR","Without sequence","102.08","",""
"28/03/2025 09:00:00 - 28/03/2025 10:00:00","BZN|FR","Without sequence","77.88","",""
"28/03/2025 10:00:00 - 28/03/2025 11:00:00","BZN|FR","Without sequence","34.4","",""
"28/03/2025 11:00:00 - 28/03/2025 12:00:00","BZN|FR","Without sequence","10.02","",""
"28/03/2025 12:00:00 - 28/03/2025 13:00:00","BZN|FR","Without sequence","8.94","",""
"28/03/2025 13:00:00 - 28/03/2025 14:00:00","BZN|FR","Without sequence","8.02","",""
"28/03/2025 14:00:00 - 28/03/2025 15:00:00","BZN|FR","Without sequence","14.48","",""
"28/03/2025 15:00:00 - 28/03/2025 16:00:00","BZN|FR","Without sequence","49.91","",""
"28/03/2025 16:00:00 - 28/03/2025 17:00:00","BZN|FR","Without sequence","53.84","",""
"28/03/2025 17:00:00 - 28/03/2025 18:00:00","BZN|FR","Without sequence","57.48","",""
"28/03/2025 18:00:00 - 28/03/2025 19:00:00","BZN|FR","Without sequence","76.28","",""
"28/03/2025 19:00:00 - 28/03/2025 20:00:00","BZN|FR","Without sequence","92.55","",""
"28/03/2025 20:00:00 - 28/03/2025 21:00:00","BZN|FR","Without sequence","85.36","",""
"28/03/2025 21:00:00 - 28/03/2025 22:00:00","BZN|FR","Without sequence","63.53","",""
"28/03/2025 22:00:00 - 28/03/2025 23:00:00","BZN|FR","Without sequence","59.2","",""
"28/03/2025 23:00:00 - 29/03/2025 00:00:00","BZN|FR","Without sequence","73.48","",""
"29/03/2025 00:00:00 - 29/03/2025 01:00:00","BZN|FR","Without sequence","26.28","",""
"29/03/2025 01:00:00 - 29/03/2025 02:00:00","BZN|FR","Without sequence","39.26","",""
"29/03/2025 02:00:00 - 29/03/2025 03:00:00","BZN|FR","Without sequence","40.39","",""
"29/03/2025 03:00:00 - 29/03/2025 04:00:00","BZN|FR","Without sequence","37.19","",""
"29/03/2025 04:00:00 - 29/03/2025 05:00:00","BZN|FR","Without sequence","34.85","",""
"29/03/2025 05:00:00 - 29/03/2025 06:00:00","BZN|FR","Without sequence","37.99","",""
"29/03/2025 06:00:00 - 29/03/2025 07:00:00","BZN|FR","Without sequence","39.64","",""
"29/03/2025 07:00:00 - 29/03/2025 08:00:00","BZN|FR","Without sequence","53.08","",""
"29/03/2025 08:00:00 - 29/03/2025 09:00:00","BZN|FR","Without sequence","50.39","",""
"29/03/2025 09:00:00 - 29/03/2025 10:00:00","BZN|FR","Without sequence","41.76","",""
"29/03/2025 10:00:00 - 29/03/2025 11:00:00","BZN|FR","Without sequence","27.1","",""
"29/03/2025 11:00:00 - 29/03/2025 12:00:00","BZN|FR","Without sequence","32.46","",""
"29/03/2025 12:00:00 - 29/03/2025 13:00:00","BZN|FR","Without sequence","34.56","",""
"29/03/2025 13:00:00 - 29/03/2025 14:00:00","BZN|FR","Without sequence","7.0","",""
