"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"05/08/2021 08:00:00 - 05/08/2021 09:00:00","BZN|ES","Without sequence","112.66","",""
"05/08/2021 09:00:00 - 05/08/2021 10:00:00","BZN|ES","Without sequence","112.1","",""
"05/08/2021 10:00:00 - 05/08/2021 11:00:00","BZN|ES","Without sequence","108.14","",""
"05/08/2021 11:00:00 - 05/08/2021 12:00:00","BZN|ES","Without sequence","102.85","",""
"05/08/2021 12:00:00 - 05/08/2021 13:00:00","BZN|ES","Without sequence","101.0","",""
"05/08/2021 13:00:00 - 05/08/2021 14:00:00","BZN|ES","Without sequence","97.8","",""
"05/08/2021 14:00:00 - 05/08/2021 15:00:00","BZN|ES","Without sequence","83.0","",""
"05/08/2021 15:00:00 - 05/08/2021 16:00:00","BZN|ES","Without sequence","77.95","",""
"05/08/2021 16:00:00 - 05/08/2021 17:00:00","BZN|ES","Without sequence","77.75","",""
"05/08/2021 17:00:00 - 05/08/2021 18:00:00","BZN|ES","Without sequence","77.95","",""
"05/08/2021 18:00:00 - 05/08/2021 19:00:00","BZN|ES","Without sequence","85.0","",""
"05/08/2021 19:00:00 - 05/08/2021 20:00:00","BZN|ES","Without sequence","100.5","",""
"05/08/2021 20:00:00 - 05/08/2021 21:00:00","BZN|ES","Without sequence","111.91","",""
"05/08/2021 21:00:00 - 05/08/2021 22:00:00","BZN|ES","Without sequence","115.27","",""
"05/08/2021 22:00:00 - 05/08/2021 23:00:00","BZN|ES","Without sequence","115.02","",""
"05/08/2021 23:00:00 - 06/08/2021 00:00:00","BZN|ES","Without sequence","111.91","",""
"06/08/2021 00:00:00 - 06/08/2021 01:00:00","BZN|ES","Without sequence","103.81","",""
"06/08/2021 01:00:00 - 06/08/2021 02:00:00","BZN|ES","Without sequence","102.84","",""
"06/08/2021 02:00:00 - 06/08/2021 03:00:00","BZN|ES","Without sequence","99.44","",""
"06/08/2021 03:00:00 - 06/08/2021 04:00:00","BZN|ES","Without sequence","99.0","",""
"06/08/2021 04:00:00 - 06/08/2021 05:00:00","BZN|ES","Without sequence","99.0","",""
"06/08/2021 05:00:00 - 06/08/2021 06:00:00","BZN|ES","Without sequence","102.11","",""
"06/08/2021 06:00:00 - 06/08/2021 07:00:00","BZN|ES","Without sequence","103.24","",""
"06/08/2021 07:00:00 - 06/08/2021 08:00:00","BZN|ES","Without sequence","106.5","",""
"06/08/2021 08:00:00 - 06/08/2021 09:00:00","BZN|ES","Without sequence","108.01","",""
"06/08/2021 09:00:00 - 06/08/2021 10:00:00","BZN|ES","Without sequence","106.5","",""
"06/08/2021 10:00:00 - 06/08/2021 11:00:00","BZN|ES","Without sequence","103.86","",""
"06/08/2021 11:00:00 - 06/08/2021 12:00:00","BZN|ES","Without sequence","103.08","",""
"06/08/2021 12:00:00 - 06/08/2021 13:00:00","BZN|ES","Without sequence","102.99","",""
"06/08/2021 13:00:00 - 06/08/2021 14:00:00","BZN|ES","Without sequence","102.84","",""
"06/08/2021 14:00:00 - 06/08/2021 15:00:00","BZN|ES","Without sequence","99.5","",""
"06/08/2021 15:00:00 - 06/08/2021 16:00:00","BZN|ES","Without sequence","84.01","",""
"06/08/2021 16:00:00 - 06/08/2021 17:00:00","BZN|ES","Without sequence","75.13","",""
"06/08/2021 17:00:00 - 06/08/2021 18:00:00","BZN|ES","Without sequence","71.11","",""
"06/08/2021 18:00:00 - 06/08/2021 19:00:00","BZN|ES","Without sequence","71.11","",""
"06/08/2021 19:00:00 - 06/08/2021 20:00:00","BZN|ES","Without sequence","76.01","",""
"06/08/2021 20:00:00 - 06/08/2021 21:00:00","BZN|ES","Without sequence","101.99","",""
"06/08/2021 21:00:00 - 06/08/2021 22:00:00","BZN|ES","Without sequence","103.86","",""
"06/08/2021 22:00:00 - 06/08/2021 23:00:00","BZN|ES","Without sequence","104.0","",""
"06/08/2021 23:00:00 - 07/08/2021 00:00:00","BZN|ES","Without sequence","103.24","",""
"07/08/2021 00:00:00 - 07/08/2021 01:00:00","BZN|ES","Without sequence","101.24","",""
"07/08/2021 01:00:00 - 07/08/2021 02:00:00","BZN|ES","Without sequence","97.0","",""
"07/08/2021 02:00:00 - 07/08/2021 03:00:00","BZN|ES","Without sequence","90.36","",""
"07/08/2021 03:00:00 - 07/08/2021 04:00:00","BZN|ES","Without sequence","89.25","",""
"07/08/2021 04:00:00 - 07/08/2021 05:00:00","BZN|ES","Without sequence","83.4","",""
"07/08/2021 05:00:00 - 07/08/2021 06:00:00","BZN|ES","Without sequence","83.3","",""
"07/08/2021 06:00:00 - 07/08/2021 07:00:00","BZN|ES","Without sequence","89.0","",""
"07/08/2021 07:00:00 - 07/08/2021 08:00:00","BZN|ES","Without sequence","89.74","",""
"07/08/2021 08:00:00 - 07/08/2021 09:00:00","BZN|ES","Without sequence","89.5","",""
"07/08/2021 09:00:00 - 07/08/2021 10:00:00","BZN|ES","Without sequence","73.1","",""
"07/08/2021 10:00:00 - 07/08/2021 11:00:00","BZN|ES","Without sequence","61.97","",""
"07/08/2021 11:00:00 - 07/08/2021 12:00:00","BZN|ES","Without sequence","55.92","",""
"07/08/2021 12:00:00 - 07/08/2021 13:00:00","BZN|ES","Without sequence","53.53","",""
"07/08/2021 13:00:00 - 07/08/2021 14:00:00","BZN|ES","Without sequence","45.0","",""
"07/08/2021 14:00:00 - 07/08/2021 15:00:00","BZN|ES","Without sequence","20.0","",""
"07/08/2021 15:00:00 - 07/08/2021 16:00:00","BZN|ES","Without sequence","7.0","",""
"07/08/2021 16:00:00 - 07/08/2021 17:00:00","BZN|ES","Without sequence","0.9","",""
"07/08/2021 17:00:00 - 07/08/2021 18:00:00","BZN|ES","Without sequence","1.93","",""
"07/08/2021 18:00:00 - 07/08/2021 19:00:00","BZN|ES","Without sequence","12.78","",""
"07/08/2021 19:00:00 - 07/08/2021 20:00:00","BZN|ES","Without sequence","59.98","",""
"07/08/2021 20:00:00 - 07/08/2021 21:00:00","BZN|ES","Without sequence","81.0","",""
"07/08/2021 21:00:00 - 07/08/2021 22:00:00","BZN|ES","Without sequence","98.45","",""
"07/08/2021 22:00:00 - 07/08/2021 23:00:00","BZN|ES","Without sequence","100.66","",""
"07/08/2021 23:00:00 - 08/08/2021 00:00:00","BZN|ES","Without sequence","90.24","",""
"08/08/2021 00:00:00 - 08/08/2021 01:00:00","BZN|ES","Without sequence","101.24","",""
"08/08/2021 01:00:00 - 08/08/2021 02:00:00","BZN|ES","Without sequence","92.79","",""
"08/08/2021 02:00:00 - 08/08/2021 03:00:00","BZN|ES","Without sequence","89.87","",""
"08/08/2021 03:00:00 - 08/08/2021 04:00:00","BZN|ES","Without sequence","89.74","",""
"08/08/2021 04:00:00 - 08/08/2021 05:00:00","BZN|ES","Without sequence","89.5","",""
"08/08/2021 05:00:00 - 08/08/2021 06:00:00","BZN|ES","Without sequence","89.87","",""
"08/08/2021 06:00:00 - 08/08/2021 07:00:00","BZN|ES","Without sequence","90.24","",""
"08/08/2021 07:00:00 - 08/08/2021 08:00:00","BZN|ES","Without sequence","89.74","",""
"08/08/2021 08:00:00 - 08/08/2021 09:00:00","BZN|ES","Without sequence","90.24","",""
"08/08/2021 09:00:00 - 08/08/2021 10:00:00","BZN|ES","Without sequence","73.38","",""
"08/08/2021 10:00:00 - 08/08/2021 11:00:00","BZN|ES","Without sequence","70.0","",""
"08/08/2021 11:00:00 - 08/08/2021 12:00:00","BZN|ES","Without sequence","72.5","",""
"08/08/2021 12:00:00 - 08/08/2021 13:00:00","BZN|ES","Without sequence","72.8","",""
"08/08/2021 13:00:00 - 08/08/2021 14:00:00","BZN|ES","Without sequence","76.0","",""
"08/08/2021 14:00:00 - 08/08/2021 15:00:00","BZN|ES","Without sequence","75.47","",""
"08/08/2021 15:00:00 - 08/08/2021 16:00:00","BZN|ES","Without sequence","72.4","",""
"08/08/2021 16:00:00 - 08/08/2021 17:00:00","BZN|ES","Without sequence","65.49","",""
"08/08/2021 17:00:00 - 08/08/2021 18:00:00","BZN|ES","Without sequence","62.99","",""
"08/08/2021 18:00:00 - 08/08/2021 19:00:00","BZN|ES","Without sequence","72.3","",""
"08/08/2021 19:00:00 - 08/08/2021 20:00:00","BZN|ES","Without sequence","87.19","",""
"08/08/2021 20:00:00 - 08/08/2021 21:00:00","BZN|ES","Without sequence","102.35","",""
"08/08/2021 21:00:00 - 08/08/2021 22:00:00","BZN|ES","Without sequence","106.67","",""
"08/08/2021 22:00:00 - 08/08/2021 23:00:00","BZN|ES","Without sequence","107.57","",""
"08/08/2021 23:00:00 - 09/08/2021 00:00:00","BZN|ES","Without sequence","106.67","",""
"09/08/2021 00:00:00 - 09/08/2021 01:00:00","BZN|ES","Without sequence","108.56","",""
"09/08/2021 01:00:00 - 09/08/2021 02:00:00","BZN|ES","Without sequence","106.28","",""
"09/08/2021 02:00:00 - 09/08/2021 03:00:00","BZN|ES","Without sequence","100.14","",""
"09/08/2021 03:00:00 - 09/08/2021 04:00:00","BZN|ES","Without sequence","100.0","",""
"09/08/2021 04:00:00 - 09/08/2021 05:00:00","BZN|ES","Without sequence","102.35","",""
"09/08/2021 05:00:00 - 09/08/2021 06:00:00","BZN|ES","Without sequence","106.57","",""
"09/08/2021 06:00:00 - 09/08/2021 07:00:00","BZN|ES","Without sequence","111.0","",""
"09/08/2021 07:00:00 - 09/08/2021 08:00:00","BZN|ES","Without sequence","112.11","",""
"09/08/2021 08:00:00 - 09/08/2021 09:00:00","BZN|ES","Without sequence","112.15","",""
"09/08/2021 09:00:00 - 09/08/2021 10:00:00","BZN|ES","Without sequence","110.41","",""
"09/08/2021 10:00:00 - 09/08/2021 11:00:00","BZN|ES","Without sequence","108.52","",""
"09/08/2021 11:00:00 - 09/08/2021 12:00:00","BZN|ES","Without sequence","107.25","",""
"09/08/2021 12:00:00 - 09/08/2021 13:00:00","BZN|ES","Without sequence","107.25","",""
"09/08/2021 13:00:00 - 09/08/2021 14:00:00","BZN|ES","Without sequence","107.15","",""
"09/08/2021 14:00:00 - 09/08/2021 15:00:00","BZN|ES","Without sequence","105.0","",""
"09/08/2021 15:00:00 - 09/08/2021 16:00:00","BZN|ES","Without sequence","99.44","",""
"09/08/2021 16:00:00 - 09/08/2021 17:00:00","BZN|ES","Without sequence","97.95","",""
"09/08/2021 17:00:00 - 09/08/2021 18:00:00","BZN|ES","Without sequence","101.01","",""
"09/08/2021 18:00:00 - 09/08/2021 19:00:00","BZN|ES","Without sequence","104.28","",""
"09/08/2021 19:00:00 - 09/08/2021 20:00:00","BZN|ES","Without sequence","107.23","",""
"09/08/2021 20:00:00 - 09/08/2021 21:00:00","BZN|ES","Without sequence","110.64","",""
"09/08/2021 21:00:00 - 09/08/2021 22:00:00","BZN|ES","Without sequence","114.07","",""
"09/08/2021 22:00:00 - 09/08/2021 23:00:00","BZN|ES","Without sequence","112.45","",""
"09/08/2021 23:00:00 - 10/08/2021 00:00:00","BZN|ES","Without sequence","110.0","",""
"10/08/2021 00:00:00 - 10/08/2021 01:00:00","BZN|ES","Without sequence","113.5","",""
"10/08/2021 01:00:00 - 10/08/2021 02:00:00","BZN|ES","Without sequence","111.0","",""
"10/08/2021 02:00:00 - 10/08/2021 03:00:00","BZN|ES","Without sequence","106.87","",""
"10/08/2021 03:00:00 - 10/08/2021 04:00:00","BZN|ES","Without sequence","106.5","",""
"10/08/2021 04:00:00 - 10/08/2021 05:00:00","BZN|ES","Without sequence","109.81","",""
"10/08/2021 05:00:00 - 10/08/2021 06:00:00","BZN|ES","Without sequence","112.23","",""
"10/08/2021 06:00:00 - 10/08/2021 07:00:00","BZN|ES","Without sequence","114.64","",""
"10/08/2021 07:00:00 - 10/08/2021 08:00:00","BZN|ES","Without sequence","117.15","",""
"10/08/2021 08:00:00 - 10/08/2021 09:00:00","BZN|ES","Without sequence","119.0","",""
"10/08/2021 09:00:00 - 10/08/2021 10:00:00","BZN|ES","Without sequence","117.15","",""
"10/08/2021 10:00:00 - 10/08/2021 11:00:00","BZN|ES","Without sequence","112.86","",""
"10/08/2021 11:00:00 - 10/08/2021 12:00:00","BZN|ES","Without sequence","112.49","",""
"10/08/2021 12:00:00 - 10/08/2021 13:00:00","BZN|ES","Without sequence","112.02","",""
"10/08/2021 13:00:00 - 10/08/2021 14:00:00","BZN|ES","Without sequence","111.25","",""
"10/08/2021 14:00:00 - 10/08/2021 15:00:00","BZN|ES","Without sequence","107.68","",""
"10/08/2021 15:00:00 - 10/08/2021 16:00:00","BZN|ES","Without sequence","104.01","",""
"10/08/2021 16:00:00 - 10/08/2021 17:00:00","BZN|ES","Without sequence","102.02","",""
"10/08/2021 17:00:00 - 10/08/2021 18:00:00","BZN|ES","Without sequence","104.0","",""
"10/08/2021 18:00:00 - 10/08/2021 19:00:00","BZN|ES","Without sequence","104.54","",""
"10/08/2021 19:00:00 - 10/08/2021 20:00:00","BZN|ES","Without sequence","116.29","",""
"10/08/2021 20:00:00 - 10/08/2021 21:00:00","BZN|ES","Without sequence","120.0","",""
"10/08/2021 21:00:00 - 10/08/2021 22:00:00","BZN|ES","Without sequence","120.0","",""
"10/08/2021 22:00:00 - 10/08/2021 23:00:00","BZN|ES","Without sequence","117.15","",""
"10/08/2021 23:00:00 - 11/08/2021 00:00:00","BZN|ES","Without sequence","112.86","",""
"11/08/2021 00:00:00 - 11/08/2021 01:00:00","BZN|ES","Without sequence","112.86","",""
"11/08/2021 01:00:00 - 11/08/2021 02:00:00","BZN|ES","Without sequence","107.0","",""
"11/08/2021 02:00:00 - 11/08/2021 03:00:00","BZN|ES","Without sequence","103.0","",""
"11/08/2021 03:00:00 - 11/08/2021 04:00:00","BZN|ES","Without sequence","99.48","",""
"11/08/2021 04:00:00 - 11/08/2021 05:00:00","BZN|ES","Without sequence","100.45","",""
"11/08/2021 05:00:00 - 11/08/2021 06:00:00","BZN|ES","Without sequence","105.73","",""
"11/08/2021 06:00:00 - 11/08/2021 07:00:00","BZN|ES","Without sequence","115.0","",""
"11/08/2021 07:00:00 - 11/08/2021 08:00:00","BZN|ES","Without sequence","118.57","",""
"11/08/2021 08:00:00 - 11/08/2021 09:00:00","BZN|ES","Without sequence","121.61","",""
"11/08/2021 09:00:00 - 11/08/2021 10:00:00","BZN|ES","Without sequence","120.0","",""
"11/08/2021 10:00:00 - 11/08/2021 11:00:00","BZN|ES","Without sequence","116.16","",""
"11/08/2021 11:00:00 - 11/08/2021 12:00:00","BZN|ES","Without sequence","115.01","",""
"11/08/2021 12:00:00 - 11/08/2021 13:00:00","BZN|ES","Without sequence","114.81","",""
"11/08/2021 13:00:00 - 11/08/2021 14:00:00","BZN|ES","Without sequence","114.81","",""
"11/08/2021 14:00:00 - 11/08/2021 15:00:00","BZN|ES","Without sequence","113.0","",""
"11/08/2021 15:00:00 - 11/08/2021 16:00:00","BZN|ES","Without sequence","110.1","",""
"11/08/2021 16:00:00 - 11/08/2021 17:00:00","BZN|ES","Without sequence","108.8","",""
"11/08/2021 17:00:00 - 11/08/2021 18:00:00","BZN|ES","Without sequence","110.46","",""
"11/08/2021 18:00:00 - 11/08/2021 19:00:00","BZN|ES","Without sequence","115.0","",""
"11/08/2021 19:00:00 - 11/08/2021 20:00:00","BZN|ES","Without sequence","124.75","",""
"11/08/2021 20:00:00 - 11/08/2021 21:00:00","BZN|ES","Without sequence","125.43","",""
"11/08/2021 21:00:00 - 11/08/2021 22:00:00","BZN|ES","Without sequence","125.01","",""
"11/08/2021 22:00:00 - 11/08/2021 23:00:00","BZN|ES","Without sequence","121.3","",""
"11/08/2021 23:00:00 - 12/08/2021 00:00:00","BZN|ES","Without sequence","117.52","",""
"12/08/2021 00:00:00 - 12/08/2021 01:00:00","BZN|ES","Without sequence","118.06","",""
"12/08/2021 01:00:00 - 12/08/2021 02:00:00","BZN|ES","Without sequence","112.4","",""
"12/08/2021 02:00:00 - 12/08/2021 03:00:00","BZN|ES","Without sequence","110.0","",""
"12/08/2021 03:00:00 - 12/08/2021 04:00:00","BZN|ES","Without sequence","107.0","",""
"12/08/2021 04:00:00 - 12/08/2021 05:00:00","BZN|ES","Without sequence","105.51","",""
"12/08/2021 05:00:00 - 12/08/2021 06:00:00","BZN|ES","Without sequence","107.45","",""
"12/08/2021 06:00:00 - 12/08/2021 07:00:00","BZN|ES","Without sequence","115.81","",""
"12/08/2021 07:00:00 - 12/08/2021 08:00:00","BZN|ES","Without sequence","120.0","",""
"12/08/2021 08:00:00 - 12/08/2021 09:00:00","BZN|ES","Without sequence","120.77","",""
"12/08/2021 09:00:00 - 12/08/2021 10:00:00","BZN|ES","Without sequence","120.0","",""
"12/08/2021 10:00:00 - 12/08/2021 11:00:00","BZN|ES","Without sequence","115.81","",""
"12/08/2021 11:00:00 - 12/08/2021 12:00:00","BZN|ES","Without sequence","113.25","",""
"12/08/2021 12:00:00 - 12/08/2021 13:00:00","BZN|ES","Without sequence","111.0","",""
"12/08/2021 13:00:00 - 12/08/2021 14:00:00","BZN|ES","Without sequence","112.19","",""
"12/08/2021 14:00:00 - 12/08/2021 15:00:00","BZN|ES","Without sequence","113.25","",""
"12/08/2021 15:00:00 - 12/08/2021 16:00:00","BZN|ES","Without sequence","109.29","",""
"12/08/2021 16:00:00 - 12/08/2021 17:00:00","BZN|ES","Without sequence","107.01","",""
"12/08/2021 17:00:00 - 12/08/2021 18:00:00","BZN|ES","Without sequence","111.4","",""
"12/08/2021 18:00:00 - 12/08/2021 19:00:00","BZN|ES","Without sequence","123.51","",""
"12/08/2021 19:00:00 - 12/08/2021 20:00:00","BZN|ES","Without sequence","128.37","",""
"12/08/2021 20:00:00 - 12/08/2021 21:00:00","BZN|ES","Without sequence","130.0","",""
"12/08/2021 21:00:00 - 12/08/2021 22:00:00","BZN|ES","Without sequence","128.77","",""
"12/08/2021 22:00:00 - 12/08/2021 23:00:00","BZN|ES","Without sequence","123.18","",""
"12/08/2021 23:00:00 - 13/08/2021 00:00:00","BZN|ES","Without sequence","115.81","",""
"13/08/2021 00:00:00 - 13/08/2021 01:00:00","BZN|ES","Without sequence","119.22","",""
"13/08/2021 01:00:00 - 13/08/2021 02:00:00","BZN|ES","Without sequence","114.46","",""
"13/08/2021 02:00:00 - 13/08/2021 03:00:00","BZN|ES","Without sequence","107.51","",""
"13/08/2021 03:00:00 - 13/08/2021 04:00:00","BZN|ES","Without sequence","104.5","",""
"13/08/2021 04:00:00 - 13/08/2021 05:00:00","BZN|ES","Without sequence","101.52","",""
"13/08/2021 05:00:00 - 13/08/2021 06:00:00","BZN|ES","Without sequence","105.0","",""
"13/08/2021 06:00:00 - 13/08/2021 07:00:00","BZN|ES","Without sequence","113.73","",""
"13/08/2021 07:00:00 - 13/08/2021 08:00:00","BZN|ES","Without sequence","119.22","",""
"13/08/2021 08:00:00 - 13/08/2021 09:00:00","BZN|ES","Without sequence","121.93","",""
"13/08/2021 09:00:00 - 13/08/2021 10:00:00","BZN|ES","Without sequence","120.0","",""
"13/08/2021 10:00:00 - 13/08/2021 11:00:00","BZN|ES","Without sequence","117.87","",""
"13/08/2021 11:00:00 - 13/08/2021 12:00:00","BZN|ES","Without sequence","117.87","",""
"13/08/2021 12:00:00 - 13/08/2021 13:00:00","BZN|ES","Without sequence","118.72","",""
"13/08/2021 13:00:00 - 13/08/2021 14:00:00","BZN|ES","Without sequence","119.22","",""
"13/08/2021 14:00:00 - 13/08/2021 15:00:00","BZN|ES","Without sequence","119.22","",""
"13/08/2021 15:00:00 - 13/08/2021 16:00:00","BZN|ES","Without sequence","117.87","",""
"13/08/2021 16:00:00 - 13/08/2021 17:00:00","BZN|ES","Without sequence","115.0","",""
"13/08/2021 17:00:00 - 13/08/2021 18:00:00","BZN|ES","Without sequence","117.87","",""
"13/08/2021 18:00:00 - 13/08/2021 19:00:00","BZN|ES","Without sequence","117.87","",""
"13/08/2021 19:00:00 - 13/08/2021 20:00:00","BZN|ES","Without sequence","120.67","",""
"13/08/2021 20:00:00 - 13/08/2021 21:00:00","BZN|ES","Without sequence","126.0","",""
"13/08/2021 21:00:00 - 13/08/2021 22:00:00","BZN|ES","Without sequence","128.54","",""
"13/08/2021 22:00:00 - 13/08/2021 23:00:00","BZN|ES","Without sequence","128.01","",""
"13/08/2021 23:00:00 - 14/08/2021 00:00:00","BZN|ES","Without sequence","123.18","",""
"14/08/2021 00:00:00 - 14/08/2021 01:00:00","BZN|ES","Without sequence","124.59","",""
"14/08/2021 01:00:00 - 14/08/2021 02:00:00","BZN|ES","Without sequence","123.35","",""
"14/08/2021 02:00:00 - 14/08/2021 03:00:00","BZN|ES","Without sequence","120.0","",""
"14/08/2021 03:00:00 - 14/08/2021 04:00:00","BZN|ES","Without sequence","118.05","",""
"14/08/2021 04:00:00 - 14/08/2021 05:00:00","BZN|ES","Without sequence","115.25","",""
"14/08/2021 05:00:00 - 14/08/2021 06:00:00","BZN|ES","Without sequence","115.25","",""
"14/08/2021 06:00:00 - 14/08/2021 07:00:00","BZN|ES","Without sequence","118.05","",""
"14/08/2021 07:00:00 - 14/08/2021 08:00:00","BZN|ES","Without sequence","119.97","",""
"14/08/2021 08:00:00 - 14/08/2021 09:00:00","BZN|ES","Without sequence","121.5","",""
"14/08/2021 09:00:00 - 14/08/2021 10:00:00","BZN|ES","Without sequence","120.67","",""
"14/08/2021 10:00:00 - 14/08/2021 11:00:00","BZN|ES","Without sequence","120.02","",""
"14/08/2021 11:00:00 - 14/08/2021 12:00:00","BZN|ES","Without sequence","115.95","",""
"14/08/2021 12:00:00 - 14/08/2021 13:00:00","BZN|ES","Without sequence","108.0","",""
"14/08/2021 13:00:00 - 14/08/2021 14:00:00","BZN|ES","Without sequence","105.18","",""
"14/08/2021 14:00:00 - 14/08/2021 15:00:00","BZN|ES","Without sequence","95.9","",""
"14/08/2021 15:00:00 - 14/08/2021 16:00:00","BZN|ES","Without sequence","89.74","",""
"14/08/2021 16:00:00 - 14/08/2021 17:00:00","BZN|ES","Without sequence","89.14","",""
"14/08/2021 17:00:00 - 14/08/2021 18:00:00","BZN|ES","Without sequence","90.74","",""
"14/08/2021 18:00:00 - 14/08/2021 19:00:00","BZN|ES","Without sequence","107.32","",""
"14/08/2021 19:00:00 - 14/08/2021 20:00:00","BZN|ES","Without sequence","120.65","",""
"14/08/2021 20:00:00 - 14/08/2021 21:00:00","BZN|ES","Without sequence","125.98","",""
"14/08/2021 21:00:00 - 14/08/2021 22:00:00","BZN|ES","Without sequence","130.0","",""
"14/08/2021 22:00:00 - 14/08/2021 23:00:00","BZN|ES","Without sequence","129.73","",""
"14/08/2021 23:00:00 - 15/08/2021 00:00:00","BZN|ES","Without sequence","126.17","",""
"15/08/2021 00:00:00 - 15/08/2021 01:00:00","BZN|ES","Without sequence","124.91","",""
"15/08/2021 01:00:00 - 15/08/2021 02:00:00","BZN|ES","Without sequence","123.1","",""
"15/08/2021 02:00:00 - 15/08/2021 03:00:00","BZN|ES","Without sequence","121.5","",""
"15/08/2021 03:00:00 - 15/08/2021 04:00:00","BZN|ES","Without sequence","121.08","",""
"15/08/2021 04:00:00 - 15/08/2021 05:00:00","BZN|ES","Without sequence","120.92","",""
"15/08/2021 05:00:00 - 15/08/2021 06:00:00","BZN|ES","Without sequence","120.92","",""
"15/08/2021 06:00:00 - 15/08/2021 07:00:00","BZN|ES","Without sequence","120.92","",""
"15/08/2021 07:00:00 - 15/08/2021 08:00:00","BZN|ES","Without sequence","116.75","",""
"15/08/2021 08:00:00 - 15/08/2021 09:00:00","BZN|ES","Without sequence","111.35","",""
"15/08/2021 09:00:00 - 15/08/2021 10:00:00","BZN|ES","Without sequence","112.97","",""
"15/08/2021 10:00:00 - 15/08/2021 11:00:00","BZN|ES","Without sequence","108.0","",""
"15/08/2021 11:00:00 - 15/08/2021 12:00:00","BZN|ES","Without sequence","105.97","",""
"15/08/2021 12:00:00 - 15/08/2021 13:00:00","BZN|ES","Without sequence","100.97","",""
"15/08/2021 13:00:00 - 15/08/2021 14:00:00","BZN|ES","Without sequence","105.91","",""
"15/08/2021 14:00:00 - 15/08/2021 15:00:00","BZN|ES","Without sequence","99.8","",""
"15/08/2021 15:00:00 - 15/08/2021 16:00:00","BZN|ES","Without sequence","89.14","",""
"15/08/2021 16:00:00 - 15/08/2021 17:00:00","BZN|ES","Without sequence","84.67","",""
"15/08/2021 17:00:00 - 15/08/2021 18:00:00","BZN|ES","Without sequence","84.47","",""
"15/08/2021 18:00:00 - 15/08/2021 19:00:00","BZN|ES","Without sequence","84.97","",""
"15/08/2021 19:00:00 - 15/08/2021 20:00:00","BZN|ES","Without sequence","96.07","",""
"15/08/2021 20:00:00 - 15/08/2021 21:00:00","BZN|ES","Without sequence","119.5","",""
"15/08/2021 21:00:00 - 15/08/2021 22:00:00","BZN|ES","Without sequence","122.49","",""
"15/08/2021 22:00:00 - 15/08/2021 23:00:00","BZN|ES","Without sequence","123.09","",""
"15/08/2021 23:00:00 - 16/08/2021 00:00:00","BZN|ES","Without sequence","121.08","",""
"16/08/2021 00:00:00 - 16/08/2021 01:00:00","BZN|ES","Without sequence","102.0","",""
"16/08/2021 01:00:00 - 16/08/2021 02:00:00","BZN|ES","Without sequence","89.5","",""
"16/08/2021 02:00:00 - 16/08/2021 03:00:00","BZN|ES","Without sequence","85.84","",""
"16/08/2021 03:00:00 - 16/08/2021 04:00:00","BZN|ES","Without sequence","85.49","",""
"16/08/2021 04:00:00 - 16/08/2021 05:00:00","BZN|ES","Without sequence","84.99","",""
"16/08/2021 05:00:00 - 16/08/2021 06:00:00","BZN|ES","Without sequence","85.49","",""
"16/08/2021 06:00:00 - 16/08/2021 07:00:00","BZN|ES","Without sequence","89.1","",""
"16/08/2021 07:00:00 - 16/08/2021 08:00:00","BZN|ES","Without sequence","90.24","",""
"16/08/2021 08:00:00 - 16/08/2021 09:00:00","BZN|ES","Without sequence","92.93","",""
"16/08/2021 09:00:00 - 16/08/2021 10:00:00","BZN|ES","Without sequence","89.14","",""
"16/08/2021 10:00:00 - 16/08/2021 11:00:00","BZN|ES","Without sequence","85.83","",""
"16/08/2021 11:00:00 - 16/08/2021 12:00:00","BZN|ES","Without sequence","84.99","",""
"16/08/2021 12:00:00 - 16/08/2021 13:00:00","BZN|ES","Without sequence","84.99","",""
"16/08/2021 13:00:00 - 16/08/2021 14:00:00","BZN|ES","Without sequence","84.99","",""
"16/08/2021 14:00:00 - 16/08/2021 15:00:00","BZN|ES","Without sequence","85.74","",""
"16/08/2021 15:00:00 - 16/08/2021 16:00:00","BZN|ES","Without sequence","84.4","",""
"16/08/2021 16:00:00 - 16/08/2021 17:00:00","BZN|ES","Without sequence","83.0","",""
"16/08/2021 17:00:00 - 16/08/2021 18:00:00","BZN|ES","Without sequence","82.7","",""
"16/08/2021 18:00:00 - 16/08/2021 19:00:00","BZN|ES","Without sequence","82.6","",""
"16/08/2021 19:00:00 - 16/08/2021 20:00:00","BZN|ES","Without sequence","84.9","",""
"16/08/2021 20:00:00 - 16/08/2021 21:00:00","BZN|ES","Without sequence","90.24","",""
"16/08/2021 21:00:00 - 16/08/2021 22:00:00","BZN|ES","Without sequence","109.35","",""
"16/08/2021 22:00:00 - 16/08/2021 23:00:00","BZN|ES","Without sequence","105.0","",""
"16/08/2021 23:00:00 - 17/08/2021 00:00:00","BZN|ES","Without sequence","90.74","",""
"17/08/2021 00:00:00 - 17/08/2021 01:00:00","BZN|ES","Without sequence","87.5","",""
"17/08/2021 01:00:00 - 17/08/2021 02:00:00","BZN|ES","Without sequence","84.7","",""
"17/08/2021 02:00:00 - 17/08/2021 03:00:00","BZN|ES","Without sequence","83.49","",""
"17/08/2021 03:00:00 - 17/08/2021 04:00:00","BZN|ES","Without sequence","82.49","",""
